claim_id,family_id,child_id,provider_id,program_id,eligibility_id,employee_id,geo_id,enrollment_date,end_date,subsidy_amount,payment_status,attendance_days,enrollment_count,waitlist_count,recertification_count,termination_count,attrition_count,target_enrollment,actual_enrollment,attendance_rate,avg_program_duration_days,compliance_status,referral_count,family_participation_score,case_manager_id,last_updated_timestamp
CLM_010416,FAM_002778,CH_004645,PRV_000156,PGM_00256,ELG_001438,EMP_001061,GEO_0038,2019-10-30,2026-04-11,229.15,Pending,168,1,0,1,1,0,211,147,83.14,86,Compliant,2,84.94,EMP_001496,2025-11-14 15:16:57.157094
CLM_010417,FAM_002147,CH_004682,PRV_001575,PGM_00267,ELG_003972,EMP_000614,GEO_0074,2023-05-03,2026-06-20,4712.72,Paid,153,1,2,3,0,1,54,270,48.94,334,Non-Compliant,5,95.28,EMP_000356,2025-11-14 15:16:57.157094
CLM_010418,FAM_001852,CH_007911,PRV_002923,PGM_00025,ELG_000440,EMP_000332,GEO_0094,2019-09-21,2025-11-23,4228.04,Pending,120,1,0,2,1,2,285,279,42.58,171,Non-Compliant,10,77.06,EMP_000668,2025-11-14 15:16:57.157094
CLM_010419,FAM_002391,CH_008998,PRV_002928,PGM_00336,ELG_001720,EMP_000649,GEO_0124,2018-10-28,2026-08-26,577.27,Pending,122,1,8,1,2,2,201,106,69.01,266,Pending,9,24.11,EMP_000381,2025-11-14 15:16:57.157094
CLM_010420,FAM_001748,CH_002266,PRV_002447,PGM_00099,ELG_002620,EMP_000419,GEO_0124,2016-04-02,2026-09-19,4310.86,Pending,103,1,5,1,1,2,42,94,24.5,253,Pending,4,5.7,EMP_001174,2025-11-14 15:16:57.157094
CLM_010421,FAM_001733,CH_006630,PRV_002551,PGM_00283,ELG_002628,EMP_001350,GEO_0113,2019-06-02,2026-08-24,3273.81,Denied,71,1,5,1,0,0,120,171,94.84,176,Non-Compliant,6,35.98,EMP_001017,2025-11-14 15:16:57.157094
CLM_010422,FAM_000372,CH_008202,PRV_002917,PGM_00427,ELG_000088,EMP_000316,GEO_0039,2016-04-22,2026-01-06,4020.34,Paid,134,1,2,0,1,2,117,41,95.48,79,Pending,8,25.76,EMP_000794,2025-11-14 15:16:57.157094
CLM_010423,FAM_001007,CH_006880,PRV_000042,PGM_00199,ELG_002778,EMP_000616,GEO_0186,2019-06-27,2026-01-15,3032.91,Denied,96,1,3,1,1,1,237,127,67.12,212,Non-Compliant,8,90.38,EMP_001459,2025-11-14 15:16:57.157094
CLM_010424,FAM_000670,CH_006747,PRV_002822,PGM_00056,ELG_002095,EMP_001375,GEO_0066,2025-03-28,2026-08-06,2072.97,Paid,87,1,2,1,2,1,292,239,82.96,118,Pending,5,43.49,EMP_001399,2025-11-14 15:16:57.157094
CLM_010425,FAM_002836,CH_009594,PRV_001201,PGM_00463,ELG_001217,EMP_001035,GEO_0105,2018-04-15,2026-01-31,4742.04,Paid,112,1,5,2,2,2,84,71,66.15,234,Non-Compliant,6,74.88,EMP_001001,2025-11-14 15:16:57.157094
CLM_010426,FAM_002379,CH_003908,PRV_000703,PGM_00232,ELG_003683,EMP_000866,GEO_0052,2024-02-19,2026-10-05,1945.01,Denied,28,1,5,1,0,1,27,291,64.76,269,Non-Compliant,5,48.72,EMP_000264,2025-11-14 15:16:57.157094
CLM_010427,FAM_000283,CH_008272,PRV_001686,PGM_00045,ELG_000660,EMP_000252,GEO_0200,2018-02-25,2025-11-23,1162.23,Pending,31,1,1,0,2,0,80,211,54.36,362,Non-Compliant,6,39.36,EMP_000805,2025-11-14 15:16:57.157094
CLM_010428,FAM_001395,CH_006705,PRV_002639,PGM_00363,ELG_001219,EMP_000279,GEO_0101,2022-01-18,2026-08-10,2456.44,Denied,72,1,0,1,0,1,84,82,68.75,157,Compliant,2,12.54,EMP_000092,2025-11-14 15:16:57.157094
CLM_010429,FAM_000706,CH_000380,PRV_001277,PGM_00086,ELG_002806,EMP_000355,GEO_0197,2018-10-21,2026-02-26,4347.31,Paid,87,1,0,3,1,0,34,125,37.81,109,Pending,9,10.67,EMP_000812,2025-11-14 15:16:57.157094
CLM_010430,FAM_001449,CH_007416,PRV_000454,PGM_00027,ELG_000530,EMP_001328,GEO_0007,2021-09-24,2026-03-03,4624.78,Paid,57,1,4,0,0,2,131,38,84.38,122,Non-Compliant,6,94.34,EMP_000115,2025-11-14 15:16:57.157094
CLM_010431,FAM_002832,CH_001138,PRV_001246,PGM_00248,ELG_002300,EMP_000007,GEO_0107,2018-01-15,2026-02-07,3422.99,Pending,1,1,10,3,1,2,157,156,26.5,296,Pending,10,59.64,EMP_000570,2025-11-14 15:16:57.157094
CLM_010432,FAM_001939,CH_000926,PRV_002977,PGM_00214,ELG_002454,EMP_000704,GEO_0096,2025-02-10,2026-06-27,4888.85,Denied,86,1,0,2,1,0,225,191,30.47,350,Compliant,2,34.33,EMP_001116,2025-11-14 15:16:57.157094
CLM_010433,FAM_001188,CH_005653,PRV_002088,PGM_00259,ELG_000854,EMP_001430,GEO_0136,2015-11-23,2026-03-21,4363.5,Pending,148,1,3,0,2,1,62,101,46.93,35,Non-Compliant,4,67.53,EMP_000848,2025-11-14 15:16:57.157094
CLM_010434,FAM_000538,CH_009251,PRV_000416,PGM_00055,ELG_001580,EMP_001368,GEO_0025,2022-01-14,2026-11-08,3671.54,Paid,142,1,2,1,0,0,186,240,20.1,305,Pending,9,18.78,EMP_000698,2025-11-14 15:16:57.157094
CLM_010435,FAM_001998,CH_002481,PRV_001801,PGM_00116,ELG_001677,EMP_000238,GEO_0046,2022-06-25,2026-02-16,4897.43,Denied,32,1,9,0,2,1,188,257,36.92,295,Pending,3,93.74,EMP_000850,2025-11-14 15:16:57.157094
CLM_010436,FAM_002974,CH_005765,PRV_002811,PGM_00239,ELG_003470,EMP_000195,GEO_0134,2018-03-07,2026-06-27,2252.3,Denied,77,1,4,2,2,0,299,47,37.88,344,Pending,10,50.16,EMP_000461,2025-11-14 15:16:57.157094
CLM_010437,FAM_002751,CH_001431,PRV_000061,PGM_00159,ELG_000899,EMP_001343,GEO_0176,2025-08-16,2026-02-22,3853.31,Paid,157,1,7,2,1,1,128,292,77.31,347,Non-Compliant,6,65.03,EMP_000279,2025-11-14 15:16:57.157094
CLM_010438,FAM_002181,CH_000750,PRV_002489,PGM_00019,ELG_001848,EMP_000193,GEO_0164,2024-11-21,2026-09-16,3077.91,Denied,34,1,10,3,0,0,28,114,76.26,133,Pending,9,10.26,EMP_000826,2025-11-14 15:16:57.157094
CLM_010439,FAM_001927,CH_002851,PRV_000235,PGM_00239,ELG_002897,EMP_000468,GEO_0168,2021-04-23,2026-09-26,1379.07,Pending,74,1,7,1,1,0,183,266,67.57,37,Pending,0,83.43,EMP_000476,2025-11-14 15:16:57.157094
CLM_010440,FAM_001834,CH_009975,PRV_002511,PGM_00097,ELG_001777,EMP_000503,GEO_0035,2020-12-14,2026-11-05,92.8,Paid,82,1,4,2,1,2,194,110,28.37,307,Pending,7,52.1,EMP_000199,2025-11-14 15:16:57.157094
CLM_010441,FAM_002050,CH_004681,PRV_001165,PGM_00032,ELG_002318,EMP_000401,GEO_0067,2023-02-17,2026-10-29,1780.49,Denied,56,1,10,3,2,2,245,212,79.57,264,Non-Compliant,6,31.85,EMP_000312,2025-11-14 15:16:57.157094
CLM_010442,FAM_001502,CH_006176,PRV_000470,PGM_00363,ELG_003137,EMP_000249,GEO_0031,2019-12-12,2025-12-01,178.72,Paid,164,1,7,0,0,2,42,10,82.36,160,Pending,8,87.95,EMP_001017,2025-11-14 15:16:57.157094
CLM_010443,FAM_000136,CH_009590,PRV_001649,PGM_00162,ELG_000695,EMP_001197,GEO_0090,2020-10-04,2026-11-02,2598.91,Pending,124,1,8,3,2,2,81,39,27.37,186,Pending,3,90.28,EMP_001236,2025-11-14 15:16:57.157094
CLM_010444,FAM_001259,CH_001671,PRV_002774,PGM_00185,ELG_003642,EMP_000980,GEO_0100,2024-04-15,2026-10-19,1597.86,Pending,75,1,1,2,2,0,209,176,51.23,231,Non-Compliant,3,71.9,EMP_000388,2025-11-14 15:16:57.157094
CLM_010445,FAM_001764,CH_007679,PRV_001815,PGM_00293,ELG_002763,EMP_000038,GEO_0079,2017-08-21,2026-08-31,1340.11,Denied,65,1,2,0,1,0,82,11,92.77,256,Non-Compliant,3,74.64,EMP_000860,2025-11-14 15:16:57.157094
CLM_010446,FAM_002061,CH_009171,PRV_002815,PGM_00103,ELG_001665,EMP_000125,GEO_0190,2017-07-30,2026-01-14,4980.39,Paid,88,1,10,1,0,0,84,15,82.32,257,Non-Compliant,4,66.66,EMP_001498,2025-11-14 15:16:57.157094
CLM_010447,FAM_000121,CH_008606,PRV_002530,PGM_00412,ELG_002694,EMP_001316,GEO_0168,2019-04-21,2026-04-30,3286.02,Denied,112,1,2,3,0,2,67,133,33.73,114,Compliant,7,83.5,EMP_000901,2025-11-14 15:16:57.157094
CLM_010448,FAM_000776,CH_005185,PRV_001378,PGM_00194,ELG_003050,EMP_000032,GEO_0012,2022-08-11,2025-11-30,2090.71,Pending,91,1,6,3,0,1,187,145,71.37,310,Compliant,10,83.74,EMP_000828,2025-11-14 15:16:57.157094
CLM_010449,FAM_001125,CH_000178,PRV_000291,PGM_00160,ELG_001890,EMP_000178,GEO_0031,2018-12-10,2026-03-18,3957.0,Pending,3,1,5,2,0,2,77,288,59.36,202,Compliant,7,73.71,EMP_000448,2025-11-14 15:16:57.157094
CLM_010450,FAM_001548,CH_008336,PRV_000055,PGM_00264,ELG_002995,EMP_000794,GEO_0027,2016-12-05,2026-05-11,3397.93,Pending,122,1,2,3,0,1,32,149,28.54,11,Compliant,9,59.98,EMP_000939,2025-11-14 15:16:57.157094
CLM_010451,FAM_002992,CH_007293,PRV_000882,PGM_00122,ELG_003728,EMP_000314,GEO_0112,2024-01-04,2026-07-09,2162.22,Paid,97,1,10,2,2,2,46,208,83.58,345,Compliant,3,57.92,EMP_001172,2025-11-14 15:16:57.157094
CLM_010452,FAM_002745,CH_002294,PRV_001029,PGM_00339,ELG_003038,EMP_000899,GEO_0117,2022-06-22,2026-10-10,1035.72,Pending,112,1,0,0,0,1,193,149,48.05,228,Pending,1,90.67,EMP_001001,2025-11-14 15:16:57.157094
CLM_010453,FAM_000966,CH_003917,PRV_002034,PGM_00014,ELG_000908,EMP_000842,GEO_0110,2019-03-30,2026-02-09,4735.42,Denied,93,1,4,3,0,1,13,189,81.82,263,Pending,8,67.32,EMP_000465,2025-11-14 15:16:57.157094
CLM_010454,FAM_000880,CH_004348,PRV_000644,PGM_00193,ELG_001808,EMP_001103,GEO_0014,2019-06-20,2026-10-09,2768.66,Paid,76,1,1,1,0,2,90,82,29.09,250,Pending,3,4.52,EMP_000146,2025-11-14 15:16:57.157094
CLM_010455,FAM_002594,CH_003631,PRV_000270,PGM_00168,ELG_002058,EMP_000603,GEO_0093,2017-07-30,2026-06-14,2646.71,Paid,57,1,2,3,1,0,235,277,37.69,89,Compliant,10,60.88,EMP_000672,2025-11-14 15:16:57.157094
CLM_010456,FAM_000551,CH_009887,PRV_000764,PGM_00457,ELG_001253,EMP_000731,GEO_0052,2018-04-18,2025-11-14,839.17,Paid,171,1,6,3,0,1,235,222,85.8,29,Non-Compliant,2,38.71,EMP_000118,2025-11-14 15:16:57.157094
CLM_010457,FAM_003000,CH_000361,PRV_001065,PGM_00098,ELG_000324,EMP_001000,GEO_0054,2021-11-28,2026-10-15,1181.22,Denied,27,1,9,3,2,1,31,270,41.7,204,Pending,2,3.28,EMP_000008,2025-11-14 15:16:57.157094
CLM_010458,FAM_001563,CH_006674,PRV_000575,PGM_00335,ELG_002470,EMP_000617,GEO_0173,2024-04-04,2026-05-10,2064.47,Paid,109,1,7,1,1,0,117,185,98.36,300,Non-Compliant,5,42.14,EMP_000611,2025-11-14 15:16:57.157094
CLM_010459,FAM_001843,CH_008981,PRV_001630,PGM_00105,ELG_001325,EMP_001410,GEO_0027,2016-03-06,2026-11-08,1030.63,Pending,82,1,9,0,0,1,232,268,92.55,244,Compliant,8,31.77,EMP_000174,2025-11-14 15:16:57.157094
CLM_010460,FAM_002639,CH_003288,PRV_000423,PGM_00104,ELG_003515,EMP_000073,GEO_0148,2020-11-08,2026-08-02,1785.92,Pending,127,1,3,2,1,2,140,176,58.8,103,Pending,0,60.54,EMP_000632,2025-11-14 15:16:57.157094
CLM_010461,FAM_000103,CH_008418,PRV_000640,PGM_00250,ELG_000546,EMP_000754,GEO_0174,2021-11-19,2026-09-26,1565.86,Paid,148,1,9,3,0,0,10,223,86.68,172,Compliant,0,11.48,EMP_000466,2025-11-14 15:16:57.157094
CLM_010462,FAM_002199,CH_007963,PRV_002688,PGM_00019,ELG_000342,EMP_000897,GEO_0123,2023-02-27,2025-12-26,2513.72,Denied,42,1,3,0,2,0,124,146,24.72,217,Compliant,5,49.0,EMP_000441,2025-11-14 15:16:57.157094
CLM_010463,FAM_002468,CH_008985,PRV_002240,PGM_00024,ELG_003752,EMP_000066,GEO_0120,2025-03-13,2026-09-30,881.82,Paid,30,1,4,0,1,2,113,138,51.55,338,Non-Compliant,8,21.82,EMP_001475,2025-11-14 15:16:57.157094
CLM_010464,FAM_001450,CH_002104,PRV_002372,PGM_00500,ELG_001887,EMP_001451,GEO_0088,2023-12-10,2026-02-05,3779.16,Denied,153,1,9,0,2,0,105,221,80.53,353,Compliant,6,20.51,EMP_000381,2025-11-14 15:16:57.157094
CLM_010465,FAM_001409,CH_000269,PRV_000958,PGM_00362,ELG_000169,EMP_000333,GEO_0018,2023-03-16,2026-08-19,3969.35,Pending,110,1,5,1,0,0,236,247,32.49,263,Pending,3,24.42,EMP_000174,2025-11-14 15:16:57.157094
CLM_010466,FAM_000825,CH_004982,PRV_001735,PGM_00099,ELG_000777,EMP_000344,GEO_0093,2024-07-06,2025-12-07,35.36,Pending,170,1,5,2,1,2,143,119,89.6,292,Non-Compliant,6,82.54,EMP_000518,2025-11-14 15:16:57.157094
CLM_010467,FAM_000243,CH_004469,PRV_002333,PGM_00109,ELG_001475,EMP_000688,GEO_0191,2025-06-27,2026-02-15,3005.26,Pending,72,1,6,2,2,0,199,264,88.18,357,Non-Compliant,4,8.79,EMP_000993,2025-11-14 15:16:57.157094
CLM_010468,FAM_001019,CH_002259,PRV_000040,PGM_00426,ELG_002632,EMP_000806,GEO_0187,2016-01-26,2026-03-09,397.64,Paid,143,1,5,2,0,1,260,194,22.81,44,Compliant,3,88.49,EMP_001195,2025-11-14 15:16:57.157094
CLM_010469,FAM_002128,CH_007065,PRV_001412,PGM_00238,ELG_003728,EMP_000547,GEO_0039,2019-11-01,2026-07-18,3560.02,Paid,62,1,1,1,1,2,153,290,99.74,306,Non-Compliant,10,23.34,EMP_000203,2025-11-14 15:16:57.157094
CLM_010470,FAM_002745,CH_001543,PRV_002535,PGM_00075,ELG_002988,EMP_000978,GEO_0083,2025-05-08,2025-12-27,4154.61,Paid,159,1,7,2,0,0,142,207,39.74,185,Non-Compliant,5,22.99,EMP_000286,2025-11-14 15:16:57.157094
CLM_010471,FAM_001847,CH_008720,PRV_002900,PGM_00204,ELG_001096,EMP_000927,GEO_0140,2023-11-01,2025-11-23,2891.05,Pending,64,1,3,0,0,1,157,264,53.01,258,Pending,4,85.42,EMP_000797,2025-11-14 15:16:57.157094
CLM_010472,FAM_001698,CH_009032,PRV_002165,PGM_00205,ELG_002650,EMP_000182,GEO_0119,2016-12-25,2026-09-24,485.86,Pending,101,1,10,0,0,2,74,271,69.02,250,Pending,7,52.15,EMP_000406,2025-11-14 15:16:57.157094
CLM_010473,FAM_001306,CH_007492,PRV_002248,PGM_00336,ELG_001021,EMP_000862,GEO_0006,2021-02-24,2026-03-14,4435.37,Pending,107,1,5,3,2,2,225,245,89.51,284,Compliant,10,30.83,EMP_000189,2025-11-14 15:16:57.157094
CLM_010474,FAM_002237,CH_001618,PRV_002158,PGM_00206,ELG_001431,EMP_000937,GEO_0067,2021-10-05,2026-07-17,4183.44,Denied,41,1,8,1,1,1,183,49,29.54,355,Pending,0,6.87,EMP_001063,2025-11-14 15:16:57.157094
CLM_010475,FAM_002652,CH_002168,PRV_001135,PGM_00256,ELG_000317,EMP_001195,GEO_0112,2016-06-06,2026-10-19,785.29,Pending,172,1,9,3,2,1,185,75,62.82,251,Compliant,7,93.97,EMP_000276,2025-11-14 15:16:57.157094
CLM_010476,FAM_001534,CH_005386,PRV_001510,PGM_00195,ELG_001900,EMP_000243,GEO_0123,2017-08-15,2026-08-04,4230.74,Paid,122,1,2,3,1,1,220,155,92.07,199,Non-Compliant,0,8.84,EMP_000849,2025-11-14 15:16:57.157094
CLM_010477,FAM_001141,CH_003941,PRV_001754,PGM_00478,ELG_000864,EMP_001120,GEO_0131,2023-07-26,2026-09-22,1549.52,Paid,15,1,9,0,1,1,122,103,76.16,70,Pending,7,12.56,EMP_001497,2025-11-14 15:16:57.157094
CLM_010478,FAM_001885,CH_000506,PRV_002178,PGM_00100,ELG_003504,EMP_001489,GEO_0170,2016-10-28,2026-07-23,4667.3,Denied,143,1,0,0,2,2,298,286,74.44,146,Compliant,4,44.16,EMP_000095,2025-11-14 15:16:57.157094
CLM_010479,FAM_001960,CH_005147,PRV_002553,PGM_00475,ELG_003987,EMP_001488,GEO_0152,2023-08-16,2026-01-05,1251.3,Paid,98,1,8,2,2,1,51,13,54.99,180,Non-Compliant,5,86.66,EMP_000985,2025-11-14 15:16:57.157094
CLM_010480,FAM_000576,CH_004107,PRV_001964,PGM_00101,ELG_003383,EMP_000721,GEO_0039,2025-02-06,2026-09-15,1103.44,Paid,12,1,7,1,0,1,113,140,52.27,76,Pending,8,26.25,EMP_000191,2025-11-14 15:16:57.157094
CLM_010481,FAM_002794,CH_005000,PRV_002924,PGM_00096,ELG_003916,EMP_000060,GEO_0192,2022-12-26,2026-02-04,3134.82,Denied,66,1,1,2,0,1,114,31,98.24,293,Non-Compliant,3,41.36,EMP_000102,2025-11-14 15:16:57.157094
CLM_010482,FAM_001982,CH_006999,PRV_000642,PGM_00059,ELG_000450,EMP_000634,GEO_0187,2025-06-09,2026-10-02,4601.03,Denied,153,1,1,3,2,1,17,16,29.79,90,Pending,2,27.3,EMP_000618,2025-11-14 15:16:57.157094
CLM_010483,FAM_001838,CH_008853,PRV_002704,PGM_00357,ELG_002084,EMP_001450,GEO_0013,2024-07-29,2026-03-18,1056.68,Paid,64,1,6,3,0,1,245,66,99.83,289,Pending,10,41.42,EMP_000243,2025-11-14 15:16:57.157094
CLM_010484,FAM_002375,CH_005471,PRV_000129,PGM_00177,ELG_000446,EMP_000220,GEO_0053,2023-05-30,2026-06-07,1255.82,Paid,68,1,7,2,2,0,177,290,23.3,172,Compliant,4,82.83,EMP_000029,2025-11-14 15:16:57.157094
CLM_010485,FAM_000457,CH_003372,PRV_002857,PGM_00202,ELG_003962,EMP_000918,GEO_0199,2022-01-07,2025-12-11,4328.16,Pending,164,1,10,0,1,0,222,164,87.4,127,Non-Compliant,4,20.48,EMP_000408,2025-11-14 15:16:57.157094
CLM_010486,FAM_001817,CH_000077,PRV_001771,PGM_00494,ELG_002831,EMP_000933,GEO_0031,2023-01-11,2026-01-28,405.66,Pending,43,1,5,3,1,2,242,146,74.33,152,Compliant,7,36.07,EMP_000194,2025-11-14 15:16:57.157094
CLM_010487,FAM_000505,CH_004164,PRV_001573,PGM_00084,ELG_003790,EMP_000226,GEO_0074,2017-09-17,2026-03-26,2304.21,Paid,36,1,10,0,1,1,140,27,55.79,108,Compliant,1,1.84,EMP_000348,2025-11-14 15:16:57.157094
CLM_010488,FAM_000527,CH_008459,PRV_001705,PGM_00282,ELG_003860,EMP_000714,GEO_0079,2017-02-04,2026-10-10,3489.47,Paid,60,1,6,1,0,1,128,148,74.2,88,Compliant,8,92.99,EMP_001207,2025-11-14 15:16:57.157094
CLM_010489,FAM_002050,CH_003437,PRV_002102,PGM_00220,ELG_000335,EMP_001356,GEO_0168,2018-04-13,2026-08-07,1616.57,Pending,142,1,7,2,2,2,35,195,25.76,91,Non-Compliant,1,69.08,EMP_001096,2025-11-14 15:16:57.157094
CLM_010490,FAM_001746,CH_003863,PRV_000779,PGM_00318,ELG_001944,EMP_000081,GEO_0138,2018-09-14,2026-06-01,378.88,Paid,1,1,8,1,0,2,76,162,74.86,171,Pending,6,45.43,EMP_000057,2025-11-14 15:16:57.157094
CLM_010491,FAM_002822,CH_008652,PRV_000733,PGM_00194,ELG_001509,EMP_001319,GEO_0185,2018-11-08,2026-03-30,2804.15,Pending,179,1,6,1,0,2,252,189,93.62,261,Non-Compliant,5,21.79,EMP_000962,2025-11-14 15:16:57.157094
CLM_010492,FAM_000222,CH_003118,PRV_000659,PGM_00076,ELG_002729,EMP_000086,GEO_0034,2017-01-22,2026-11-09,1533.6,Denied,4,1,9,1,2,0,270,274,23.12,240,Pending,7,56.56,EMP_001327,2025-11-14 15:16:57.157094
CLM_010493,FAM_002762,CH_002416,PRV_000864,PGM_00332,ELG_000158,EMP_000277,GEO_0014,2016-02-02,2026-01-03,1770.12,Paid,73,1,4,0,0,0,63,243,31.1,312,Compliant,9,85.84,EMP_000878,2025-11-14 15:16:57.157094
CLM_010494,FAM_000794,CH_004616,PRV_000092,PGM_00130,ELG_002720,EMP_001164,GEO_0125,2023-05-14,2026-04-25,1207.28,Pending,120,1,9,1,2,0,191,137,85.53,106,Non-Compliant,1,86.53,EMP_001333,2025-11-14 15:16:57.157094
CLM_010495,FAM_002981,CH_002001,PRV_000124,PGM_00487,ELG_003571,EMP_001232,GEO_0128,2022-11-16,2026-08-05,2896.63,Paid,148,1,9,3,2,0,172,174,91.13,146,Pending,4,94.31,EMP_000464,2025-11-14 15:16:57.157094
CLM_010496,FAM_000269,CH_001026,PRV_002773,PGM_00310,ELG_003153,EMP_001044,GEO_0111,2025-09-02,2026-01-22,1938.59,Pending,42,1,10,3,0,2,37,97,82.94,162,Compliant,10,98.86,EMP_001385,2025-11-14 15:16:57.157094
CLM_010497,FAM_001411,CH_001150,PRV_002973,PGM_00227,ELG_001236,EMP_001343,GEO_0173,2024-06-02,2026-08-15,1752.42,Denied,139,1,8,1,1,0,170,239,45.69,214,Compliant,7,90.64,EMP_000528,2025-11-14 15:16:57.157094
CLM_010498,FAM_000549,CH_007536,PRV_001859,PGM_00179,ELG_003855,EMP_000173,GEO_0070,2020-11-25,2026-11-09,1630.19,Denied,122,1,3,2,1,2,186,183,64.37,232,Compliant,7,65.17,EMP_001206,2025-11-14 15:16:57.157094
CLM_010499,FAM_001681,CH_001189,PRV_001819,PGM_00480,ELG_002037,EMP_000779,GEO_0176,2021-12-16,2026-07-15,2627.55,Paid,74,1,9,1,1,2,225,227,52.18,171,Compliant,0,54.87,EMP_000222,2025-11-14 15:16:57.157094
CLM_010500,FAM_002055,CH_007983,PRV_001429,PGM_00126,ELG_003068,EMP_000055,GEO_0053,2020-05-24,2026-04-08,2249.73,Paid,40,1,3,2,2,2,112,159,49.49,212,Compliant,2,74.07,EMP_001259,2025-11-14 15:16:57.157094
CLM_010501,FAM_002989,CH_005236,PRV_000195,PGM_00192,ELG_001072,EMP_000459,GEO_0136,2025-06-13,2026-03-19,1215.17,Pending,105,1,5,0,0,1,98,287,57.14,183,Compliant,2,54.36,EMP_001200,2025-11-14 15:16:57.157094
CLM_010502,FAM_001494,CH_004269,PRV_002051,PGM_00074,ELG_002345,EMP_000740,GEO_0108,2018-12-14,2026-09-08,3936.0,Pending,79,1,4,3,1,1,103,277,86.53,135,Non-Compliant,6,59.65,EMP_001028,2025-11-14 15:16:57.157094
CLM_010503,FAM_000975,CH_005374,PRV_002103,PGM_00066,ELG_001652,EMP_000974,GEO_0043,2019-11-04,2026-09-19,3513.17,Pending,173,1,8,2,1,0,182,198,97.76,228,Non-Compliant,5,72.35,EMP_001322,2025-11-14 15:16:57.157094
CLM_010504,FAM_001162,CH_002493,PRV_001069,PGM_00047,ELG_001893,EMP_000376,GEO_0091,2023-03-31,2026-11-11,831.5,Denied,96,1,5,3,2,0,115,274,98.28,173,Compliant,9,62.33,EMP_001447,2025-11-14 15:16:57.157094
CLM_010505,FAM_002506,CH_000452,PRV_001879,PGM_00345,ELG_003927,EMP_000542,GEO_0018,2016-08-12,2026-07-29,3480.06,Paid,88,1,10,1,1,2,72,128,92.14,244,Pending,10,25.5,EMP_000827,2025-11-14 15:16:57.157094
CLM_010506,FAM_001968,CH_008255,PRV_001322,PGM_00499,ELG_001328,EMP_001140,GEO_0102,2022-08-30,2026-07-09,2164.51,Pending,178,1,9,2,2,1,13,45,43.39,119,Non-Compliant,8,9.21,EMP_001172,2025-11-14 15:16:57.157094
CLM_010507,FAM_000682,CH_007398,PRV_000245,PGM_00112,ELG_003675,EMP_000653,GEO_0181,2018-11-02,2026-02-20,3331.77,Denied,55,1,10,3,1,1,212,41,82.87,186,Pending,1,43.64,EMP_000060,2025-11-14 15:16:57.157094
CLM_010508,FAM_002730,CH_007394,PRV_002599,PGM_00317,ELG_003906,EMP_000783,GEO_0049,2016-06-09,2026-02-06,1469.08,Paid,163,1,8,3,1,0,210,12,92.75,13,Non-Compliant,4,8.55,EMP_001416,2025-11-14 15:16:57.157094
CLM_010509,FAM_001376,CH_007218,PRV_002170,PGM_00150,ELG_000570,EMP_001473,GEO_0013,2024-02-27,2025-11-17,1811.62,Pending,95,1,4,1,1,2,32,32,74.37,193,Pending,5,69.37,EMP_000129,2025-11-14 15:16:57.157094
CLM_010510,FAM_001272,CH_003892,PRV_002768,PGM_00397,ELG_002048,EMP_001115,GEO_0153,2022-11-21,2026-04-10,2476.83,Paid,57,1,6,2,0,0,222,82,32.12,354,Compliant,2,21.56,EMP_000358,2025-11-14 15:16:57.157094
CLM_010511,FAM_000081,CH_000360,PRV_002360,PGM_00199,ELG_001218,EMP_001030,GEO_0127,2017-12-25,2026-06-07,3654.32,Pending,74,1,3,1,2,0,249,257,99.5,145,Non-Compliant,2,88.18,EMP_000246,2025-11-14 15:16:57.157094
CLM_010512,FAM_001185,CH_003053,PRV_001563,PGM_00115,ELG_000604,EMP_000833,GEO_0171,2025-02-28,2026-05-16,3612.03,Denied,39,1,5,1,2,0,151,204,93.41,94,Non-Compliant,2,9.06,EMP_001341,2025-11-14 15:16:57.157094
CLM_010513,FAM_002860,CH_001624,PRV_000457,PGM_00482,ELG_000446,EMP_001405,GEO_0038,2021-11-03,2026-01-19,1429.6,Paid,161,1,8,1,2,0,192,251,98.56,34,Pending,5,50.74,EMP_000546,2025-11-14 15:16:57.157094
CLM_010514,FAM_001059,CH_000262,PRV_000281,PGM_00052,ELG_002776,EMP_000519,GEO_0145,2017-08-08,2026-10-31,207.17,Denied,127,1,5,3,1,2,194,140,49.1,23,Pending,2,1.14,EMP_000060,2025-11-14 15:16:57.157094
CLM_010515,FAM_002512,CH_006936,PRV_001558,PGM_00482,ELG_003539,EMP_000887,GEO_0020,2025-10-06,2026-04-13,2275.22,Pending,60,1,8,1,2,2,141,289,72.14,19,Compliant,10,47.37,EMP_000735,2025-11-14 15:16:57.157094
CLM_010516,FAM_002300,CH_008313,PRV_000877,PGM_00200,ELG_001209,EMP_000134,GEO_0102,2023-04-20,2025-12-18,1832.12,Pending,140,1,9,0,2,2,10,260,92.29,226,Compliant,7,34.9,EMP_001172,2025-11-14 15:16:57.157094
CLM_010517,FAM_002164,CH_002890,PRV_001301,PGM_00237,ELG_001667,EMP_000503,GEO_0113,2025-08-17,2025-12-24,2752.86,Denied,14,1,5,3,2,1,267,67,25.76,201,Compliant,7,36.51,EMP_001297,2025-11-14 15:16:57.157094
