application_id,family_id,child_id,parent_employer,parent_income,job_type,application_date,application_status,Employer_Name,Income_Range,Job_Title,Employment_Status,Work_Location,Shift_Type,Hours_Per_Week,Start_Date,End_Date,Created_Date
APP_004251,FAM_001222,CH_001060,"Johnson, Wyatt and Stone",117114.56,Part-Time,2025-05-20,Rejected,Cunningham LLC,25K-50K,Theme park manager,Contract,West Thomas,Flexible,22.54,2023-09-03,2026-09-28,2016-01-13
APP_004252,FAM_000727,CH_000263,"Harrell, Holland and Smith",74684.64,Seasonal,2019-12-16,Rejected,"Hodges, Allen and Thompson",25K-50K,Ambulance person,Employed,South Tiffany,Rotational,20.95,2022-08-03,2026-10-16,2019-11-11
APP_004253,FAM_000475,CH_004388,Leonard Group,138742.35,Seasonal,2016-11-29,Reviewed,Sherman-Garner,25K-50K,"Psychologist, prison and probation services",Part-Time,Christineberg,Night,24.68,2018-01-13,2026-02-27,2024-03-28
APP_004254,FAM_001915,CH_003532,Aguirre-Gonzalez,57575.43,Seasonal,2016-04-25,Rejected,Martinez-Donaldson,25K-50K,Sport and exercise psychologist,Part-Time,Annashire,Night,49.44,2016-12-26,2026-08-10,2024-10-28
APP_004255,FAM_002605,CH_006561,"Russell, Williams and Lucas",16910.07,Contract,2016-03-18,Approved,Reyes and Sons,>100K,"Producer, radio",Unemployed,South Melissa,Day,20.54,2016-10-26,2026-04-04,2016-04-01
APP_004256,FAM_000486,CH_009581,"Wheeler, Turner and Smith",141567.33,Contract,2019-12-18,Rejected,Martin Group,>100K,"Education officer, community",Unemployed,Lake John,Rotational,10.01,2023-03-10,2025-12-25,2025-03-11
APP_004257,FAM_002102,CH_005964,"Lopez, King and Lane",79334.75,Full-Time,2018-12-19,Reviewed,Torres-Harris,25K-50K,Marketing executive,Part-Time,Andrewschester,Rotational,52.35,2017-03-17,2026-08-15,2025-08-30
APP_004258,FAM_002668,CH_002214,Mora Group,95467.73,Contract,2016-08-21,Submitted,"Soto, Rodgers and Bowen",<25K,Race relations officer,Part-Time,Markberg,Rotational,54.27,2019-07-23,2026-08-23,2016-08-24
APP_004259,FAM_000430,CH_001193,"Murillo, Guzman and Alvarez",73944.55,Full-Time,2018-02-14,Approved,Trevino-Watson,>100K,"Journalist, newspaper",Employed,Lauraport,Flexible,19.15,2016-01-10,2026-09-09,2020-05-23
APP_004260,FAM_001486,CH_002027,Baker-Hill,34135.93,Contract,2024-07-15,Rejected,"Hernandez, Smith and Flores",>100K,Sports therapist,Unemployed,Lawsonport,Rotational,36.26,2024-01-22,2026-10-17,2021-07-31
APP_004261,FAM_000615,CH_005823,Meza PLC,29685.68,Contract,2023-02-27,Approved,Porter Inc,>100K,"Therapist, horticultural",Unemployed,West Brian,Flexible,41.37,2018-07-10,2026-02-15,2023-10-31
APP_004262,FAM_000254,CH_008501,"Sampson, Brown and Lynch",94645.9,Contract,2023-04-13,Reviewed,Coleman-Medina,>100K,Research scientist (maths),Contract,South Patrick,Day,25.81,2016-11-11,2025-12-26,2024-11-07
APP_004263,FAM_002867,CH_008769,"Anderson, Baker and Rose",137088.07,Seasonal,2022-10-01,Submitted,"Cannon, Day and Rodriguez",>100K,"Psychologist, educational",Employed,Carolton,Rotational,30.2,2020-12-04,2026-05-26,2019-04-09
APP_004264,FAM_002474,CH_009837,Paul PLC,33111.51,Contract,2017-05-06,Reviewed,"Norris, Good and Rios",>100K,Industrial/product designer,Part-Time,Moorefort,Day,32.0,2022-11-08,2026-06-19,2020-09-24
APP_004265,FAM_001157,CH_007820,"Bean, Burgess and Potter",42746.87,Part-Time,2019-10-10,Submitted,Hartman Inc,50K-75K,Mechanical engineer,Contract,Millerchester,Rotational,13.6,2022-11-18,2026-01-21,2024-09-15
APP_004266,FAM_000303,CH_000885,Beltran Group,34280.24,Full-Time,2025-05-22,Submitted,Christensen-Williams,50K-75K,"Merchandiser, retail",Contract,Coletown,Night,46.17,2018-07-20,2026-07-01,2023-02-14
APP_004267,FAM_002820,CH_009031,Bentley Ltd,111854.36,Full-Time,2021-09-21,Submitted,"Burke, Jimenez and Johnson",>100K,Bookseller,Unemployed,South Michaeltown,Night,27.79,2024-01-14,2026-08-19,2023-12-01
APP_004268,FAM_002271,CH_009526,Rosales-Stone,109826.58,Contract,2017-11-20,Submitted,Shepherd-Wright,50K-75K,Civil Service administrator,Part-Time,Jonesstad,Rotational,41.65,2023-10-09,2026-03-14,2024-02-13
APP_004269,FAM_000280,CH_000356,"Cox, Smith and Moran",42929.57,Seasonal,2016-11-24,Submitted,Solis-Mata,50K-75K,"Engineer, manufacturing systems",Contract,Jasminemouth,Night,46.02,2021-07-02,2026-09-08,2017-02-11
APP_004270,FAM_002103,CH_009971,Hunt PLC,47806.27,Seasonal,2025-05-24,Submitted,"Holloway, Howard and Atkins",<25K,Chief Technology Officer,Part-Time,South Ericatown,Flexible,45.87,2018-08-31,2026-07-14,2016-05-27
APP_004271,FAM_001034,CH_007099,Russo Ltd,86408.64,Seasonal,2021-02-17,Rejected,Bullock-Campbell,>100K,Multimedia programmer,Part-Time,East Maryburgh,Day,15.91,2019-10-12,2026-06-03,2021-06-22
APP_004272,FAM_001865,CH_007390,Lawrence LLC,111254.18,Full-Time,2020-12-06,Rejected,Collins Ltd,<25K,Higher education careers adviser,Part-Time,New Monicachester,Flexible,15.59,2019-11-25,2026-07-18,2024-08-22
APP_004273,FAM_002274,CH_007815,Garcia Ltd,72009.97,Part-Time,2019-11-27,Reviewed,Gonzalez-White,<25K,Media planner,Part-Time,Port Seanbury,Night,20.87,2020-07-05,2026-08-19,2021-07-19
APP_004274,FAM_001743,CH_006372,Hahn-Anderson,60784.3,Full-Time,2016-02-13,Rejected,Turner Inc,<25K,Investment analyst,Unemployed,North Johnbury,Day,48.3,2025-10-16,2026-03-26,2017-08-20
APP_004275,FAM_000583,CH_004008,Johnson-Parker,77728.18,Full-Time,2022-07-12,Reviewed,Diaz Inc,25K-50K,"Civil engineer, contracting",Part-Time,Lake Kellyville,Night,25.38,2022-03-23,2026-03-19,2020-11-10
APP_004276,FAM_000442,CH_007132,Freeman Group,18989.58,Part-Time,2018-08-25,Reviewed,"Rodriguez, Williams and Sandoval",25K-50K,"Teacher, secondary school",Employed,Nicolehaven,Day,52.11,2025-04-18,2026-02-10,2017-10-25
APP_004277,FAM_002086,CH_003141,Logan-Mendez,144998.2,Part-Time,2020-07-08,Reviewed,Beck-Robinson,<25K,Armed forces operational officer,Part-Time,Aguilarborough,Rotational,57.74,2019-11-25,2026-01-15,2017-06-03
APP_004278,FAM_000125,CH_006557,Chase Ltd,29661.25,Part-Time,2017-06-21,Submitted,Gomez-Santiago,>100K,Operations geologist,Employed,North Shaneville,Flexible,27.83,2016-10-27,2026-10-21,2020-10-29
APP_004279,FAM_000852,CH_002406,Hartman-Sanchez,10295.98,Contract,2025-02-21,Submitted,Cook-Foley,>100K,Manufacturing systems engineer,Part-Time,North Jessica,Rotational,42.85,2024-04-18,2026-03-20,2021-06-17
APP_004280,FAM_001465,CH_005514,"Duke, Larson and Thompson",74763.75,Full-Time,2021-12-02,Reviewed,Nguyen-Gray,25K-50K,Private music teacher,Contract,Pachecotown,Flexible,29.41,2018-04-20,2026-08-04,2022-12-16
APP_004281,FAM_000820,CH_001284,Hebert-Smith,125077.25,Seasonal,2021-04-26,Approved,Herrera-Zhang,<25K,Museum/gallery exhibitions officer,Part-Time,West Patrickborough,Flexible,55.01,2020-03-20,2026-10-23,2018-01-23
APP_004282,FAM_000207,CH_006367,Downs Ltd,71374.11,Seasonal,2020-10-30,Rejected,Collins-Pena,<25K,"Engineer, energy",Unemployed,Mitchellmouth,Day,22.67,2020-12-03,2026-06-01,2021-03-07
APP_004283,FAM_001682,CH_006660,Frey PLC,86777.84,Full-Time,2022-11-19,Reviewed,Fleming Group,50K-75K,Lexicographer,Unemployed,Dustinborough,Night,53.57,2016-04-30,2026-04-27,2021-09-16
APP_004284,FAM_002227,CH_000370,Johnson-Eaton,141794.14,Part-Time,2023-03-16,Approved,Daniels-Bell,>100K,"Doctor, general practice",Contract,West Christina,Night,26.42,2023-02-22,2026-10-12,2018-07-06
APP_004285,FAM_000717,CH_000043,Morris-Woods,74435.83,Contract,2016-11-02,Submitted,"Boyd, Myers and Sanford",25K-50K,Quality manager,Part-Time,Choiburgh,Flexible,48.15,2020-05-13,2026-06-12,2017-09-12
APP_004286,FAM_001508,CH_007029,Davidson-James,103550.84,Contract,2020-09-17,Rejected,Brewer and Sons,<25K,Museum/gallery curator,Contract,West Jocelynfort,Day,12.82,2022-07-22,2026-04-10,2016-09-14
APP_004287,FAM_001966,CH_004150,White PLC,95753.69,Part-Time,2016-08-31,Approved,Hinton-Mckenzie,25K-50K,Information systems manager,Part-Time,Fergusonside,Night,14.92,2017-12-21,2026-10-28,2018-01-16
APP_004288,FAM_001396,CH_002845,Russell and Sons,40373.36,Part-Time,2016-05-18,Reviewed,"Guerrero, Burton and Smith",>100K,Manufacturing engineer,Unemployed,Samanthatown,Rotational,29.38,2018-11-02,2025-11-15,2024-06-05
APP_004289,FAM_000926,CH_009506,Thompson-Taylor,35475.02,Full-Time,2023-01-17,Submitted,Collins-Campbell,50K-75K,Clinical biochemist,Part-Time,Steinbury,Rotational,44.67,2020-08-05,2026-08-10,2020-01-09
APP_004290,FAM_000864,CH_002807,Mendez Ltd,121304.22,Part-Time,2025-04-01,Submitted,Price PLC,25K-50K,Agricultural engineer,Contract,Marytown,Flexible,16.33,2018-08-31,2026-07-28,2020-05-25
APP_004291,FAM_001787,CH_007378,"Adams, Williams and Murphy",128273.01,Full-Time,2019-02-04,Approved,Mendoza Group,>100K,Patent attorney,Employed,Campbellville,Rotational,30.59,2016-10-25,2026-07-10,2023-10-17
APP_004292,FAM_001404,CH_003580,"Reed, Ward and Anderson",15432.42,Part-Time,2017-06-29,Rejected,Johnson and Sons,>100K,Chartered legal executive (England and Wales),Unemployed,Dyerfort,Night,55.24,2025-02-27,2026-08-31,2024-08-17
APP_004293,FAM_002999,CH_002595,Trevino Inc,67150.39,Seasonal,2023-03-05,Approved,Mason LLC,>100K,Armed forces technical officer,Part-Time,Ericmouth,Flexible,42.31,2016-04-23,2026-03-05,2024-04-13
APP_004294,FAM_002238,CH_002148,"Rose, Garcia and Wright",86458.54,Seasonal,2022-04-26,Approved,York LLC,>100K,Data scientist,Part-Time,Davisside,Rotational,36.54,2023-08-16,2025-12-24,2018-01-25
APP_004295,FAM_002182,CH_000281,"Hammond, Reid and Michael",133027.97,Full-Time,2020-10-06,Reviewed,"Burns, Lewis and Smith",50K-75K,Community education officer,Unemployed,Sawyerside,Flexible,22.24,2022-12-11,2026-11-13,2019-05-09
APP_004296,FAM_002326,CH_006347,Johnson PLC,81745.01,Seasonal,2024-08-03,Rejected,Hernandez-Howell,>100K,Electrical engineer,Unemployed,Curtischester,Day,57.7,2023-03-31,2026-07-11,2024-07-01
APP_004297,FAM_002697,CH_002883,Russo-Miller,16723.21,Contract,2022-09-05,Reviewed,Harper-Mckay,<25K,Contractor,Unemployed,North Ethan,Flexible,42.27,2019-11-28,2026-09-29,2022-01-07
APP_004298,FAM_001553,CH_007670,Campbell Inc,45827.4,Part-Time,2021-09-11,Submitted,Summers Group,<25K,Public relations officer,Unemployed,Ortegashire,Night,24.09,2016-04-07,2026-07-06,2022-06-03
APP_004299,FAM_002704,CH_008954,Logan-White,21191.35,Contract,2020-09-28,Reviewed,Lee-Thompson,50K-75K,Theme park manager,Employed,Johnsonburgh,Rotational,18.58,2017-01-02,2026-07-17,2018-10-07
APP_004300,FAM_001692,CH_004191,"Simmons, Beasley and Barber",129385.66,Full-Time,2017-03-30,Reviewed,Solomon LLC,25K-50K,Air broker,Contract,Port Garyfort,Rotational,27.92,2018-03-14,2026-09-27,2020-04-07
APP_004301,FAM_002852,CH_002886,"Carrillo, Benson and Watkins",77553.08,Contract,2020-04-06,Rejected,"Smith, Thomas and Perry",50K-75K,Occupational psychologist,Unemployed,South Davidfort,Night,26.64,2021-02-27,2026-03-09,2020-06-21
APP_004302,FAM_000624,CH_000353,Dixon-Young,131438.51,Seasonal,2023-05-07,Reviewed,Hoffman PLC,<25K,"Loss adjuster, chartered",Employed,Lake Gerald,Rotational,23.46,2017-08-26,2026-04-27,2021-12-27
APP_004303,FAM_000457,CH_007169,"Robertson, Hill and Mccoy",47128.27,Seasonal,2016-02-16,Submitted,Mccormick and Sons,25K-50K,Petroleum engineer,Unemployed,Port Carolyn,Day,34.2,2018-03-14,2026-07-15,2016-07-11
APP_004304,FAM_002433,CH_006274,Lewis PLC,84786.21,Contract,2019-07-06,Submitted,Fernandez LLC,50K-75K,"Radiographer, diagnostic",Contract,West Regina,Night,37.8,2024-10-12,2026-02-28,2025-05-28
APP_004305,FAM_000126,CH_005800,Church LLC,80640.68,Contract,2018-09-03,Approved,Hunter Group,50K-75K,Agricultural consultant,Employed,Floresborough,Day,40.95,2022-05-02,2026-01-16,2016-05-12
APP_004306,FAM_000359,CH_002763,White Group,32001.88,Contract,2020-07-16,Approved,Olsen-Rivera,50K-75K,Warehouse manager,Contract,Mcdonaldberg,Night,37.03,2023-08-11,2026-11-13,2019-09-20
APP_004307,FAM_000510,CH_009461,Williams-Smith,78042.21,Part-Time,2020-04-09,Rejected,Simpson-Reid,50K-75K,Exhibition designer,Unemployed,Williamview,Day,11.38,2021-07-03,2026-10-06,2019-10-23
APP_004308,FAM_001042,CH_000342,"Mejia, Gentry and Lewis",45515.92,Full-Time,2020-09-09,Reviewed,"Stone, Logan and Chan",>100K,Biomedical engineer,Contract,South Joseph,Night,59.14,2016-02-29,2026-06-28,2016-04-11
APP_004309,FAM_000660,CH_000280,"Wood, Mendoza and Horne",30833.68,Contract,2019-06-20,Submitted,Hall Ltd,>100K,Oncologist,Unemployed,West Crystalton,Night,58.21,2025-04-10,2026-01-26,2025-10-11
APP_004310,FAM_001987,CH_009470,"Blankenship, Wilson and Rodriguez",119235.4,Contract,2024-08-18,Reviewed,Miles-Mendoza,<25K,Environmental consultant,Unemployed,East Helen,Day,58.83,2023-01-23,2025-12-14,2016-04-10
APP_004311,FAM_001202,CH_000935,Butler-Romero,125561.02,Seasonal,2025-01-08,Approved,"Murray, Lewis and Thomas",>100K,Transport planner,Part-Time,North Laurachester,Night,40.86,2020-05-30,2026-08-31,2020-12-04
APP_004312,FAM_001928,CH_001740,Massey PLC,14131.35,Seasonal,2025-10-02,Approved,Robles LLC,25K-50K,Freight forwarder,Part-Time,Morenoborough,Flexible,14.16,2023-01-22,2026-04-15,2019-03-07
APP_004313,FAM_002517,CH_009299,"Johnson, Stanley and Walker",63984.75,Full-Time,2023-12-22,Reviewed,Garcia PLC,<25K,Psychiatric nurse,Employed,Dominguezport,Flexible,43.16,2019-07-30,2026-03-20,2025-01-24
APP_004314,FAM_002513,CH_004008,"Ochoa, Rasmussen and Scott",49504.95,Full-Time,2025-11-11,Rejected,"Decker, Bolton and Hamilton",>100K,Press photographer,Employed,Charlesburgh,Day,59.79,2017-02-04,2025-11-18,2024-09-28
APP_004315,FAM_002516,CH_004737,"Huynh, Lee and Brooks",89488.49,Full-Time,2024-06-19,Approved,"Johnson, Romero and Powell",50K-75K,Radio producer,Employed,Veronicastad,Flexible,53.15,2024-08-09,2025-12-25,2025-10-28
APP_004316,FAM_001791,CH_003433,"Lozano, Hayden and King",89732.32,Contract,2017-11-03,Submitted,Hudson-Maldonado,>100K,Industrial buyer,Part-Time,West Amanda,Day,15.24,2025-06-16,2026-09-03,2017-12-07
APP_004317,FAM_000951,CH_004150,Atkins LLC,53895.97,Seasonal,2024-05-13,Rejected,Garza Group,<25K,"Therapist, speech and language",Unemployed,Lydiaport,Rotational,57.95,2021-05-08,2025-12-16,2025-06-16
APP_004318,FAM_002965,CH_007318,"Winters, Jones and Montoya",138154.82,Seasonal,2023-06-29,Submitted,"Robinson, Gibson and Murphy",25K-50K,Exercise physiologist,Part-Time,North James,Day,27.71,2022-01-16,2026-04-22,2020-04-18
APP_004319,FAM_001996,CH_006243,"Rios, Davies and Levy",54497.83,Part-Time,2020-08-27,Reviewed,Russell Group,<25K,Structural engineer,Employed,North Ericstad,Day,29.84,2022-08-26,2026-09-21,2021-07-03
APP_004320,FAM_001623,CH_007934,Li and Sons,59020.93,Part-Time,2017-11-07,Approved,Martinez-Crawford,>100K,Geophysical data processor,Part-Time,Mitchellton,Flexible,39.62,2016-12-07,2026-03-20,2019-05-21
APP_004321,FAM_002926,CH_006164,"Dorsey, Calderon and Johnson",81710.59,Contract,2024-03-06,Submitted,"Moreno, Wall and Alvarez",50K-75K,"Horticulturist, commercial",Part-Time,Port Karina,Flexible,53.99,2018-04-28,2026-10-17,2025-06-01
APP_004322,FAM_000014,CH_008139,Brown LLC,17655.19,Full-Time,2019-05-20,Rejected,Cooper-Solomon,50K-75K,"Nurse, adult",Unemployed,Eatonchester,Rotational,17.52,2018-05-25,2025-11-30,2024-09-17
APP_004323,FAM_002694,CH_002951,Turner and Sons,133955.82,Full-Time,2020-04-04,Rejected,Hernandez LLC,25K-50K,Materials engineer,Contract,West Jodi,Night,59.88,2019-11-10,2026-04-28,2017-11-11
APP_004324,FAM_002918,CH_008293,"Anderson, Monroe and Anderson",99830.26,Part-Time,2019-04-21,Submitted,Roman and Sons,<25K,Transport planner,Part-Time,South Jenniferborough,Rotational,52.7,2020-01-01,2025-12-01,2020-02-29
APP_004325,FAM_000727,CH_007659,Gilbert Ltd,27869.11,Full-Time,2024-04-06,Reviewed,Fuller Ltd,>100K,Medical secretary,Part-Time,East Benjaminport,Day,57.52,2024-02-20,2026-01-01,2025-04-21
APP_004326,FAM_001172,CH_003325,Sullivan Ltd,97811.39,Part-Time,2019-12-29,Reviewed,Swanson LLC,50K-75K,Armed forces technical officer,Contract,West Williamville,Day,52.74,2024-03-20,2026-07-18,2019-04-19
APP_004327,FAM_002331,CH_009328,Prince PLC,62474.94,Full-Time,2018-02-16,Approved,Mitchell Inc,25K-50K,Agricultural engineer,Employed,North Andrewberg,Night,33.17,2017-06-26,2026-04-30,2017-09-06
APP_004328,FAM_000871,CH_004284,Cox Inc,146257.58,Seasonal,2017-10-12,Reviewed,Orozco Inc,50K-75K,Media planner,Unemployed,South Tammy,Day,21.68,2024-05-21,2026-09-20,2017-10-30
APP_004329,FAM_002833,CH_004212,"King, Lopez and Martinez",143436.4,Seasonal,2019-01-10,Submitted,Jimenez Ltd,25K-50K,Automotive engineer,Employed,North Angela,Day,23.83,2021-01-17,2026-08-12,2020-11-03
APP_004330,FAM_002697,CH_007829,"Elliott, Wong and Mccormick",29801.26,Part-Time,2020-03-30,Reviewed,Price-Campbell,>100K,Gaffer,Employed,Matthewburgh,Rotational,18.91,2021-07-22,2026-10-06,2018-03-01
APP_004331,FAM_000540,CH_000732,"Carroll, Hodge and Wise",36492.11,Contract,2025-01-06,Reviewed,Elliott-Scott,>100K,Advertising account planner,Part-Time,West Margaret,Day,25.06,2019-03-14,2026-09-14,2023-12-24
APP_004332,FAM_002212,CH_004742,Fleming-Cannon,46860.88,Contract,2025-03-09,Submitted,"Davis, Gonzalez and Humphrey",<25K,Production manager,Unemployed,West Jennifertown,Day,27.37,2021-02-13,2026-02-27,2016-04-18
APP_004333,FAM_000606,CH_004197,Patrick and Sons,17466.39,Part-Time,2024-12-28,Reviewed,Chambers Ltd,>100K,Professor Emeritus,Employed,Teresastad,Day,35.47,2018-03-22,2026-05-04,2019-04-08
APP_004334,FAM_002127,CH_009016,"Jones, Stein and Winters",68740.09,Contract,2017-06-27,Reviewed,"Munoz, Herrera and Schneider",25K-50K,Hydrologist,Unemployed,Rickyview,Rotational,49.61,2017-02-21,2026-06-13,2022-12-05
APP_004335,FAM_002560,CH_003485,Roberts and Sons,21508.4,Seasonal,2019-09-04,Approved,Miller and Sons,50K-75K,"Clinical scientist, histocompatibility and immunogenetics",Employed,Christopherville,Day,49.86,2022-04-19,2026-09-22,2021-12-05
APP_004336,FAM_002546,CH_009064,Bradley LLC,146068.52,Part-Time,2020-05-05,Reviewed,Tate Group,<25K,Probation officer,Contract,West Laurenville,Day,39.37,2020-05-11,2026-10-17,2016-09-10
APP_004337,FAM_000241,CH_000271,Henry Ltd,80266.45,Full-Time,2023-06-19,Submitted,"Dawson, Williams and Acosta",>100K,Furniture designer,Unemployed,Lynnbury,Day,43.07,2024-03-02,2026-09-17,2020-07-21
APP_004338,FAM_002231,CH_008182,"Brown, Lynch and Rogers",125308.27,Part-Time,2025-10-18,Approved,"Wu, Roberts and Moore",25K-50K,Product/process development scientist,Employed,Samanthashire,Flexible,32.49,2021-11-12,2025-11-20,2020-05-26
APP_004339,FAM_001392,CH_004089,Dixon-Holmes,145526.62,Contract,2024-10-21,Reviewed,King Group,<25K,"Engineer, mining",Employed,North Courtneyport,Day,32.47,2024-09-01,2026-03-24,2015-12-20
APP_004340,FAM_002003,CH_007010,"Leonard, Potter and Davis",121446.81,Contract,2017-05-02,Submitted,Sanders-Taylor,25K-50K,Building services engineer,Unemployed,South Frank,Day,55.29,2023-03-29,2025-12-15,2016-03-06
APP_004341,FAM_001034,CH_002737,Villa-Stewart,66984.76,Seasonal,2023-09-29,Reviewed,Cole PLC,25K-50K,Naval architect,Part-Time,Colleenfort,Day,13.46,2024-02-09,2026-03-09,2019-01-26
APP_004342,FAM_001143,CH_002186,"Macias, King and Wright",116911.09,Full-Time,2022-06-21,Approved,"Soto, Ellis and Cook",25K-50K,Dispensing optician,Contract,Lake Janetfurt,Day,29.42,2017-08-25,2026-07-11,2022-06-14
APP_004343,FAM_000847,CH_008804,Benton and Sons,135717.68,Contract,2019-06-10,Submitted,"Hale, Pollard and Rodriguez",<25K,Licensed conveyancer,Unemployed,Sancheztown,Flexible,53.01,2020-05-02,2026-10-20,2016-04-15
APP_004344,FAM_000137,CH_009269,Boyle-Potter,49519.37,Full-Time,2021-11-13,Submitted,"Riley, Thomas and Davis",25K-50K,Sports coach,Unemployed,Mcdanielside,Flexible,45.52,2017-05-26,2026-01-30,2016-02-10
APP_004345,FAM_001169,CH_000741,"Richardson, Benitez and Camacho",47203.58,Seasonal,2023-10-06,Reviewed,Schmidt-Franklin,>100K,Graphic designer,Employed,South Timothy,Flexible,30.32,2024-06-24,2026-08-03,2018-01-03
APP_004346,FAM_002353,CH_001671,Doyle-Campos,86449.09,Seasonal,2025-01-07,Rejected,Brooks Inc,50K-75K,Data processing manager,Unemployed,Amymouth,Day,50.66,2021-02-18,2026-10-28,2019-08-04
APP_004347,FAM_000361,CH_004647,Martinez-Cummings,43720.15,Seasonal,2016-11-22,Reviewed,Rodriguez-Carney,50K-75K,Mining engineer,Part-Time,Hannahshire,Rotational,17.81,2021-06-12,2026-09-19,2023-06-05
APP_004348,FAM_001474,CH_005300,Soto PLC,108002.04,Part-Time,2022-08-08,Approved,Robinson-Anderson,<25K,English as a foreign language teacher,Contract,Tiffanychester,Day,52.95,2023-12-02,2026-04-04,2020-06-24
APP_004349,FAM_002999,CH_004959,"Wilson, Campbell and Cortez",23315.91,Seasonal,2019-07-12,Submitted,"Swanson, Young and Ramos",<25K,Forensic psychologist,Unemployed,West Jill,Day,45.43,2019-05-24,2026-11-01,2021-04-09
APP_004350,FAM_001553,CH_007831,Burnett-Norris,111399.32,Seasonal,2021-10-29,Approved,Moreno Inc,50K-75K,Planning and development surveyor,Contract,South Patriciamouth,Night,34.14,2024-12-05,2026-03-11,2024-03-13
