Integration_ID,Financial_ID,Program_ID,Provider_ID,Funding_ID,Region_ID,Transaction_Date_ID,Budget_Amount,Expenditure_Amount,Utilization_Percent,Grant_Amount,Donations_Received,Fund_Balance,Compliance_Score,Reimbursement_Claims,Claim_Status,Payment_Date,Audit_Flag,Reporting_Period,Financial_Manager,Data_Load_Timestamp,Created_DT,Updated_DT
FIN_013697,FID013697,PGM00350,PROV7721,FUND_13697,REG66,2025-07-29,2658335.61,1953115.44,73.47,1822426.31,143302.11,705220.17,98.06,184,Pending,2025-09-18,N,2025-07,Trevor Willis,2025-11-19 15:54:47.453400,2025-07-29,2025-11-04
FIN_013698,FID013698,PGM00281,PROV4647,FUND_13698,REG92,2024-02-04,1768477.88,964827.64,54.56,607649.86,106044.44,803650.24,99.67,193,Pending,2025-08-06,Y,2024-02,Teresa Peterson,2025-11-19 15:54:47.453400,2024-02-04,2024-09-17
FIN_013699,FID013699,PGM00412,PROV9595,FUND_13699,REG33,2025-07-04,3420236.5,3301002.77,96.51,1228225.84,262350.22,119233.73,83.99,92,Approved,2025-08-12,Y,2025-07,Dr. Lisa Davis MD,2025-11-19 15:54:47.453400,2025-07-04,2026-01-20
FIN_013700,FID013700,PGM00215,PROV6414,FUND_13700,REG98,2025-03-02,2913084.77,1780764.93,61.13,300407.96,65062.32,1132319.84,99.19,35,Rejected,2025-11-06,Y,2025-03,Mrs. Theresa Holmes,2025-11-19 15:54:47.453400,2025-03-02,2025-08-29
FIN_013701,FID013701,PGM00397,PROV4269,FUND_13701,REG44,2023-12-21,3493987.51,2118067.78,60.62,2382071.29,259952.83,1375919.73,73.29,118,Approved,2024-03-10,Y,2023-12,Chad Foster,2025-11-19 15:54:47.453400,2023-12-21,2024-06-26
FIN_013702,FID013702,PGM00071,PROV4944,FUND_13702,REG79,2024-03-16,141653.78,94255.94,66.54,32289.59,9272.7,47397.84,83.92,46,Approved,2025-11-13,Y,2024-03,Danielle Sanders,2025-11-19 15:54:47.453400,2024-03-16,2024-07-14
FIN_013703,FID013703,PGM00403,PROV1996,FUND_13703,REG58,2025-08-21,94180.53,66070.48,70.15,9655.99,5926.51,28110.05,71.91,143,Pending,2025-09-20,Y,2025-08,Victor Nelson,2025-11-19 15:54:47.453400,2025-08-21,2025-10-04
FIN_013704,FID013704,PGM00381,PROV4434,FUND_13704,REG50,2025-01-27,4863809.28,2627967.58,54.03,1160102.24,329686.55,2235841.7,97.49,50,Pending,2025-07-25,N,2025-01,Ryan Neal,2025-11-19 15:54:47.453400,2025-01-27,2025-02-28
FIN_013705,FID013705,PGM00210,PROV8320,FUND_13705,REG80,2024-04-25,2076845.67,1473569.02,70.95,1131297.66,152002.28,603276.65,85.35,4,Approved,2024-10-22,N,2024-04,Jillian Dean,2025-11-19 15:54:47.453400,2024-04-25,2025-01-08
FIN_013706,FID013706,PGM00494,PROV6651,FUND_13706,REG74,2024-08-14,1555434.13,1430932.35,92.0,1187664.9,99474.03,124501.78,99.31,119,Approved,2025-10-14,Y,2024-08,Eugene Costa,2025-11-19 15:54:47.453400,2024-08-14,2024-11-20
FIN_013707,FID013707,PGM00234,PROV8316,FUND_13707,REG63,2024-03-15,3161933.39,2542147.42,80.4,479501.85,154886.82,619785.97,88.63,176,Approved,2025-10-06,N,2024-03,Keith Bright,2025-11-19 15:54:47.453400,2024-03-15,2024-07-17
FIN_013708,FID013708,PGM00293,PROV8897,FUND_13708,REG31,2025-06-23,4729349.57,4691228.69,99.19,2988202.33,189718.55,38120.88,88.02,161,Approved,2025-08-24,Y,2025-06,Eric Anderson,2025-11-19 15:54:47.453400,2025-06-23,2025-07-16
FIN_013709,FID013709,PGM00389,PROV2212,FUND_13709,REG17,2024-10-25,3560251.16,2833567.99,79.59,1239063.87,346245.36,726683.17,80.76,57,Approved,2025-03-16,Y,2024-10,Larry Costa,2025-11-19 15:54:47.453400,2024-10-25,2025-01-02
FIN_013710,FID013710,PGM00383,PROV8677,FUND_13710,REG12,2025-05-12,4211782.6,3537662.54,83.99,3347257.47,200623.51,674120.06,97.72,112,Pending,2025-09-20,Y,2025-05,Tiffany Gomez,2025-11-19 15:54:47.453400,2025-05-12,2026-03-08
FIN_013711,FID013711,PGM00500,PROV7991,FUND_13711,REG90,2024-03-10,1314580.74,1240879.46,94.39,1004511.59,104429.94,73701.28,93.95,61,Approved,2025-08-04,Y,2024-03,Ruben Sherman,2025-11-19 15:54:47.453400,2024-03-10,2024-05-19
FIN_013712,FID013712,PGM00133,PROV8565,FUND_13712,REG99,2025-07-04,4787163.48,2519778.81,52.64,1203672.09,124204.48,2267384.67,98.31,77,Approved,2025-08-12,Y,2025-07,Christine Singleton,2025-11-19 15:54:47.453400,2025-07-04,2026-01-28
FIN_013713,FID013713,PGM00201,PROV9243,FUND_13713,REG31,2025-09-20,927801.26,833554.76,89.84,274719.36,86951.95,94246.5,72.88,10,Approved,2025-09-30,Y,2025-09,Ellen Harrison,2025-11-19 15:54:47.453400,2025-09-20,2025-12-30
FIN_013714,FID013714,PGM00220,PROV5506,FUND_13714,REG62,2024-06-19,665343.06,516959.53,77.7,436277.52,56096.8,148383.53,70.08,83,Pending,2025-11-06,N,2024-06,Timothy Bailey,2025-11-19 15:54:47.453400,2024-06-19,2024-11-20
FIN_013715,FID013715,PGM00050,PROV6204,FUND_13715,REG71,2024-04-15,4312509.39,3331077.54,77.24,1634119.52,392618.47,981431.85,87.21,74,Approved,2024-05-14,N,2024-04,Amber Martinez,2025-11-19 15:54:47.453400,2024-04-15,2024-05-25
FIN_013716,FID013716,PGM00281,PROV9319,FUND_13716,REG46,2024-04-15,3052006.35,2446298.06,80.15,408264.61,241586.77,605708.29,78.49,184,Pending,2024-09-14,Y,2024-04,Derek Ross,2025-11-19 15:54:47.453400,2024-04-15,2024-06-16
FIN_013717,FID013717,PGM00218,PROV3158,FUND_13717,REG20,2025-07-24,3707330.53,3066374.87,82.71,891048.11,362118.91,640955.66,87.22,159,Approved,2025-09-18,Y,2025-07,James Lynn,2025-11-19 15:54:47.453400,2025-07-24,2026-01-05
FIN_013718,FID013718,PGM00294,PROV4115,FUND_13718,REG13,2024-02-24,2178090.17,1179553.51,54.16,1438734.85,169147.39,998536.66,83.09,2,Pending,2025-05-01,Y,2024-02,Natasha Cohen,2025-11-19 15:54:47.453400,2024-02-24,2024-12-04
FIN_013719,FID013719,PGM00049,PROV7713,FUND_13719,REG12,2024-08-18,469078.7,315086.26,67.17,278496.95,18949.42,153992.44,93.22,148,Approved,2024-12-03,Y,2024-08,Nicole Jones,2025-11-19 15:54:47.453400,2024-08-18,2024-09-17
FIN_013720,FID013720,PGM00322,PROV6988,FUND_13720,REG65,2023-12-15,997508.91,978773.43,98.12,582211.7,27873.53,18735.48,86.12,67,Approved,2024-10-31,Y,2023-12,Heather Olson,2025-11-19 15:54:47.453400,2023-12-15,2024-09-23
FIN_013721,FID013721,PGM00386,PROV6695,FUND_13721,REG58,2024-01-21,1015613.18,991584.37,97.63,789182.64,86088.24,24028.81,83.68,73,Pending,2025-11-08,Y,2024-01,Lauren Monroe,2025-11-19 15:54:47.453400,2024-01-21,2024-09-19
FIN_013722,FID013722,PGM00029,PROV6174,FUND_13722,REG65,2025-02-15,1422380.72,984891.19,69.24,405209.39,33492.59,437489.53,88.23,195,Rejected,2025-03-05,N,2025-02,Gloria Mills,2025-11-19 15:54:47.453400,2025-02-15,2025-10-08
FIN_013723,FID013723,PGM00421,PROV9706,FUND_13723,REG92,2024-09-14,2985325.28,1631982.34,54.67,2242627.98,118192.34,1353342.94,79.52,45,Rejected,2025-10-11,Y,2024-09,Curtis Simon,2025-11-19 15:54:47.453400,2024-09-14,2024-10-21
FIN_013724,FID013724,PGM00151,PROV8885,FUND_13724,REG88,2024-02-27,721204.02,448280.24,62.16,118196.22,19864.56,272923.78,93.48,120,Approved,2024-09-30,N,2024-02,Ruth Jones,2025-11-19 15:54:47.453400,2024-02-27,2024-11-27
FIN_013725,FID013725,PGM00306,PROV5142,FUND_13725,REG91,2025-05-21,2819075.31,2187938.21,77.61,2204448.13,156589.74,631137.1,91.98,189,Rejected,2025-07-29,N,2025-05,John Nelson,2025-11-19 15:54:47.461425,2025-05-21,2025-12-30
FIN_013726,FID013726,PGM00052,PROV1730,FUND_13726,REG19,2025-08-03,3980499.87,3170680.03,79.66,1382103.89,360014.97,809819.84,73.53,110,Pending,2025-09-11,Y,2025-08,Ann Martin,2025-11-19 15:54:47.461425,2025-08-03,2026-01-24
FIN_013727,FID013727,PGM00159,PROV3444,FUND_13727,REG55,2024-03-20,2964286.24,2019639.33,68.13,667718.11,127478.87,944646.91,86.86,53,Rejected,2025-03-17,Y,2024-03,Stephanie Harris,2025-11-19 15:54:47.461425,2024-03-20,2024-04-16
FIN_013728,FID013728,PGM00324,PROV7371,FUND_13728,REG80,2024-12-27,2589179.74,1403514.1,54.21,354224.17,85899.12,1185665.64,74.33,83,Pending,2025-08-20,Y,2024-12,Anita Ray,2025-11-19 15:54:47.461425,2024-12-27,2025-12-03
FIN_013729,FID013729,PGM00498,PROV1143,FUND_13729,REG95,2023-12-13,2450520.63,1537079.15,62.72,1586176.85,50486.06,913441.48,90.7,195,Approved,2025-01-13,Y,2023-12,Robert Jackson,2025-11-19 15:54:47.461425,2023-12-13,2024-06-10
FIN_013730,FID013730,PGM00356,PROV4331,FUND_13730,REG40,2025-07-13,4608107.42,4380568.63,95.06,3580098.14,185596.6,227538.79,92.25,166,Approved,2025-10-20,N,2025-07,Jacqueline Skinner,2025-11-19 15:54:47.461425,2025-07-13,2026-03-16
FIN_013731,FID013731,PGM00345,PROV5426,FUND_13731,REG66,2025-04-24,4008339.56,2128323.49,53.1,2344539.99,212040.61,1880016.07,87.55,138,Approved,2025-10-09,N,2025-04,Anna Scott,2025-11-19 15:54:47.461425,2025-04-24,2025-05-15
FIN_013732,FID013732,PGM00322,PROV1804,FUND_13732,REG99,2025-06-07,957811.42,749599.46,78.26,707283.61,57203.63,208211.96,76.98,197,Rejected,2025-07-01,N,2025-06,Brandon Fuentes,2025-11-19 15:54:47.461425,2025-06-07,2025-06-17
FIN_013733,FID013733,PGM00463,PROV7749,FUND_13733,REG34,2024-09-15,2891591.7,1604433.36,55.49,1475681.65,88126.2,1287158.34,99.1,48,Pending,2025-03-22,N,2024-09,Clarence Rivera,2025-11-19 15:54:47.461425,2024-09-15,2025-08-19
FIN_013734,FID013734,PGM00282,PROV8511,FUND_13734,REG74,2024-06-12,3689715.46,2212833.93,59.97,2439503.64,166060.14,1476881.53,86.86,73,Approved,2025-04-23,Y,2024-06,Jennifer Meyers,2025-11-19 15:54:47.461425,2024-06-12,2024-06-25
FIN_013735,FID013735,PGM00180,PROV3872,FUND_13735,REG89,2025-06-24,946015.25,512065.96,54.13,104856.29,51917.61,433949.29,98.31,150,Pending,2025-10-01,N,2025-06,Karen Barron,2025-11-19 15:54:47.461425,2025-06-24,2026-06-07
FIN_013736,FID013736,PGM00209,PROV5344,FUND_13736,REG24,2025-07-20,3615631.33,3534760.29,97.76,1232466.78,337914.7,80871.04,70.33,45,Pending,2025-09-04,Y,2025-07,Jessica Macias,2025-11-19 15:54:47.461425,2025-07-20,2026-05-16
FIN_013737,FID013737,PGM00334,PROV6630,FUND_13737,REG64,2024-12-19,4928920.87,4791423.16,97.21,1231534.4,229939.21,137497.71,95.0,97,Rejected,2025-09-21,Y,2024-12,Vincent Bates,2025-11-19 15:54:47.463519,2024-12-19,2025-08-20
FIN_013738,FID013738,PGM00236,PROV8099,FUND_13738,REG44,2025-04-25,4087376.44,2605659.9,63.75,500572.98,165916.39,1481716.54,74.46,7,Rejected,2025-09-01,N,2025-04,Dr. Susan Soto,2025-11-19 15:54:47.463519,2025-04-25,2026-04-23
FIN_013739,FID013739,PGM00234,PROV6970,FUND_13739,REG57,2024-07-25,4552505.89,4365426.78,95.89,1315781.88,55107.97,187079.11,81.31,91,Rejected,2025-11-10,N,2024-07,Austin Key,2025-11-19 15:54:47.463519,2024-07-25,2024-09-23
FIN_013740,FID013740,PGM00426,PROV6424,FUND_13740,REG73,2025-02-14,3153058.58,2509161.2,79.58,835466.37,275767.98,643897.38,70.17,116,Pending,2025-08-29,Y,2025-02,Kevin Payne,2025-11-19 15:54:47.463519,2025-02-14,2025-12-02
FIN_013741,FID013741,PGM00268,PROV5250,FUND_13741,REG37,2024-07-17,3586510.3,2897765.78,80.8,1488279.54,201027.48,688744.52,99.52,72,Approved,2024-11-09,N,2024-07,Diane Vargas,2025-11-19 15:54:47.463519,2024-07-17,2025-04-01
FIN_013742,FID013742,PGM00180,PROV2249,FUND_13742,REG10,2023-12-04,2104193.34,1264691.82,60.1,402082.98,83451.16,839501.52,73.22,174,Pending,2023-12-09,Y,2023-12,Kimberly Perkins,2025-11-19 15:54:47.463519,2023-12-04,2024-11-25
FIN_013743,FID013743,PGM00489,PROV4357,FUND_13743,REG67,2025-01-19,2739133.07,2620672.11,95.68,809560.57,108617.52,118460.96,72.79,114,Rejected,2025-08-09,N,2025-01,Thomas Stevenson,2025-11-19 15:54:47.463519,2025-01-19,2025-08-01
FIN_013744,FID013744,PGM00051,PROV6829,FUND_13744,REG16,2024-07-25,2619051.93,2509826.96,95.83,1543391.11,163207.17,109224.97,80.61,49,Approved,2025-07-23,N,2024-07,Matthew Hernandez,2025-11-19 15:54:47.463519,2024-07-25,2024-07-25
FIN_013745,FID013745,PGM00237,PROV2592,FUND_13745,REG46,2024-10-01,1292999.99,1114522.56,86.2,413566.89,24239.45,178477.43,85.06,70,Approved,2025-07-20,N,2024-10,Katie Jones,2025-11-19 15:54:47.463519,2024-10-01,2024-12-30
FIN_013746,FID013746,PGM00389,PROV3977,FUND_13746,REG91,2024-08-21,2172899.61,1122732.3,51.67,399965.38,190235.81,1050167.31,95.4,8,Pending,2024-09-15,Y,2024-08,Desiree Chang,2025-11-19 15:54:47.463519,2024-08-21,2024-12-14
FIN_013747,FID013747,PGM00330,PROV3347,FUND_13747,REG60,2024-11-17,4368422.15,3677864.87,84.19,2422371.42,170319.16,690557.28,85.72,158,Pending,2025-06-20,Y,2024-11,Nicole Wagner,2025-11-19 15:54:47.463519,2024-11-17,2025-03-07
FIN_013748,FID013748,PGM00200,PROV5353,FUND_13748,REG90,2025-02-07,4072410.1,3140997.19,77.13,2488915.82,249554.17,931412.91,79.64,84,Approved,2025-04-21,N,2025-02,Rita Wong,2025-11-19 15:54:47.463519,2025-02-07,2025-11-12
FIN_013749,FID013749,PGM00444,PROV9190,FUND_13749,REG25,2024-07-17,2144135.26,1447564.3,67.51,1102742.44,26543.97,696570.96,95.74,86,Approved,2024-12-15,N,2024-07,Beth Graham,2025-11-19 15:54:47.463519,2024-07-17,2025-03-16
FIN_013750,FID013750,PGM00356,PROV9800,FUND_13750,REG49,2025-02-02,3870203.69,2444764.19,63.17,441845.3,377360.25,1425439.5,97.19,60,Pending,2025-05-27,N,2025-02,Kathleen Morales,2025-11-19 15:54:47.463519,2025-02-02,2025-08-25
FIN_013751,FID013751,PGM00413,PROV4708,FUND_13751,REG19,2024-07-02,1853257.2,1689074.54,91.14,555464.61,128235.4,164182.66,85.65,82,Rejected,2024-07-15,N,2024-07,Jill Martinez,2025-11-19 15:54:47.463519,2024-07-02,2024-10-13
FIN_013752,FID013752,PGM00254,PROV4427,FUND_13752,REG44,2024-06-01,2117335.22,1917865.33,90.58,1022532.78,200129.02,199469.89,79.32,95,Approved,2024-12-19,N,2024-06,James Gallegos,2025-11-19 15:54:47.463519,2024-06-01,2024-06-17
FIN_013753,FID013753,PGM00180,PROV8302,FUND_13753,REG16,2025-10-11,3292283.91,3184377.84,96.72,1391646.56,102902.15,107906.07,71.06,172,Approved,2025-10-22,N,2025-10,Mrs. Mindy Gentry,2025-11-19 15:54:47.463519,2025-10-11,2026-08-10
FIN_013754,FID013754,PGM00055,PROV9859,FUND_13754,REG91,2025-02-06,600435.42,356578.48,59.39,99793.08,39306.75,243856.94,96.18,123,Rejected,2025-06-07,N,2025-02,Tyler Henson,2025-11-19 15:54:47.463519,2025-02-06,2026-01-25
FIN_013755,FID013755,PGM00053,PROV8498,FUND_13755,REG32,2024-02-27,2183334.43,1350149.14,61.84,291056.8,194758.62,833185.29,78.53,47,Approved,2025-03-01,Y,2024-02,Jennifer Howard,2025-11-19 15:54:47.463519,2024-02-27,2024-04-16
FIN_013756,FID013756,PGM00187,PROV4710,FUND_13756,REG39,2024-02-26,2203812.62,1707362.44,77.47,411965.96,129059.59,496450.18,86.98,126,Approved,2024-11-01,Y,2024-02,Carly Carroll,2025-11-19 15:54:47.463519,2024-02-26,2024-04-17
FIN_013757,FID013757,PGM00112,PROV1568,FUND_13757,REG65,2024-11-28,2629624.93,1448962.57,55.1,1085191.28,241063.64,1180662.36,74.14,156,Approved,2024-12-22,Y,2024-11,Nancy Taylor,2025-11-19 15:54:47.463519,2024-11-28,2025-10-08
FIN_013758,FID013758,PGM00219,PROV7076,FUND_13758,REG98,2024-09-12,3891797.69,2749099.81,70.64,2848717.68,187221.42,1142697.88,77.51,117,Pending,2025-04-04,N,2024-09,Bonnie Harris,2025-11-19 15:54:47.463519,2024-09-12,2024-10-19
FIN_013759,FID013759,PGM00281,PROV3590,FUND_13759,REG17,2025-07-11,726202.32,364678.78,50.22,210133.08,66706.45,361523.54,76.44,130,Rejected,2025-07-20,N,2025-07,Colton Moody,2025-11-19 15:54:47.463519,2025-07-11,2025-09-01
FIN_013760,FID013760,PGM00446,PROV9648,FUND_13760,REG40,2024-03-27,4971719.86,3752836.75,75.48,2699260.72,366565.7,1218883.11,90.1,116,Approved,2025-07-19,Y,2024-03,Maria Donovan,2025-11-19 15:54:47.463519,2024-03-27,2025-01-05
FIN_013761,FID013761,PGM00429,PROV5974,FUND_13761,REG44,2025-10-03,4563764.89,2647529.86,58.01,1872211.81,299316.53,1916235.03,70.71,41,Rejected,2025-11-09,Y,2025-10,Jennifer Meyer,2025-11-19 15:54:47.463519,2025-10-03,2025-11-19
FIN_013762,FID013762,PGM00275,PROV8781,FUND_13762,REG27,2024-09-15,2835385.37,1718903.88,60.62,1711966.87,198045.81,1116481.49,73.0,17,Approved,2025-06-26,N,2024-09,Sandra Parker,2025-11-19 15:54:47.463519,2024-09-15,2025-04-08
FIN_013763,FID013763,PGM00269,PROV3164,FUND_13763,REG95,2024-05-14,1252115.09,844393.55,67.44,957121.66,92732.13,407721.54,75.34,106,Pending,2024-08-15,Y,2024-05,Amanda Thompson,2025-11-19 15:54:47.463519,2024-05-14,2024-07-25
FIN_013764,FID013764,PGM00139,PROV9079,FUND_13764,REG79,2025-09-11,2339630.6,1507687.82,64.44,557565.87,220881.09,831942.78,70.1,179,Rejected,2025-10-22,N,2025-09,Nicholas Parker MD,2025-11-19 15:54:47.463519,2025-09-11,2026-06-29
FIN_013765,FID013765,PGM00363,PROV7167,FUND_13765,REG59,2025-07-16,3646533.14,3209179.84,88.01,1308304.83,184373.0,437353.3,76.04,190,Pending,2025-11-05,N,2025-07,Paul Reed,2025-11-19 15:54:47.463519,2025-07-16,2026-07-16
FIN_013766,FID013766,PGM00197,PROV6071,FUND_13766,REG77,2024-08-26,668095.33,656546.65,98.27,206568.66,43030.13,11548.68,71.13,95,Rejected,2025-11-07,N,2024-08,Marissa Bell,2025-11-19 15:54:47.463519,2024-08-26,2024-12-10
FIN_013767,FID013767,PGM00129,PROV7471,FUND_13767,REG46,2023-12-13,3380221.45,1782371.78,52.73,2210179.91,269034.35,1597849.67,94.29,12,Approved,2024-11-18,Y,2023-12,Carrie Mora,2025-11-19 15:54:47.463519,2023-12-13,2024-05-19
FIN_013768,FID013768,PGM00153,PROV7195,FUND_13768,REG71,2025-05-17,3808970.09,3145159.01,82.57,2379197.85,202694.42,663811.08,77.93,188,Rejected,2025-08-08,N,2025-05,Shannon Webster,2025-11-19 15:54:47.463519,2025-05-17,2025-07-15
FIN_013769,FID013769,PGM00484,PROV9256,FUND_13769,REG96,2024-11-26,3931293.73,2504121.38,63.7,2709197.83,105098.42,1427172.35,97.45,120,Pending,2025-03-07,N,2024-11,Amy Bailey,2025-11-19 15:54:47.463519,2024-11-26,2024-12-17
FIN_013770,FID013770,PGM00352,PROV8490,FUND_13770,REG41,2024-04-30,3548187.72,3252055.78,91.65,1542846.16,302882.54,296131.94,82.49,54,Approved,2024-11-25,N,2024-04,Amanda Patrick,2025-11-19 15:54:47.463519,2024-04-30,2024-08-26
FIN_013771,FID013771,PGM00077,PROV2181,FUND_13771,REG62,2023-12-11,3831044.81,2633928.84,68.75,909276.2,94551.05,1197115.97,78.58,12,Pending,2025-07-02,N,2023-12,Holly Marshall,2025-11-19 15:54:47.463519,2023-12-11,2024-05-10
FIN_013772,FID013772,PGM00497,PROV4302,FUND_13772,REG10,2024-02-20,3664948.43,2383266.32,65.03,1321164.82,333245.67,1281682.11,97.57,154,Approved,2025-02-09,Y,2024-02,Christopher West,2025-11-19 15:54:47.463519,2024-02-20,2024-04-30
FIN_013773,FID013773,PGM00199,PROV7604,FUND_13773,REG51,2024-02-02,4578358.3,4533008.28,99.01,1045616.59,306573.46,45350.02,88.78,147,Approved,2024-03-23,Y,2024-02,Kylie Moran,2025-11-19 15:54:47.463519,2024-02-02,2024-10-10
FIN_013774,FID013774,PGM00353,PROV5940,FUND_13774,REG34,2024-09-09,2918632.26,2017091.73,69.11,1708025.16,45280.52,901540.53,74.0,110,Approved,2025-08-06,N,2024-09,Angela Sharp,2025-11-19 15:54:47.463519,2024-09-09,2025-01-14
FIN_013775,FID013775,PGM00364,PROV4975,FUND_13775,REG86,2023-11-28,2782561.08,1468430.0,52.77,279733.52,246957.3,1314131.08,77.16,61,Rejected,2025-03-16,N,2023-11,Tina Martin,2025-11-19 15:54:47.463519,2023-11-28,2024-02-17
FIN_013776,FID013776,PGM00297,PROV1310,FUND_13776,REG56,2024-02-05,502497.32,457160.57,90.98,145227.66,34234.87,45336.75,80.05,78,Pending,2025-06-03,N,2024-02,Cheryl Woods,2025-11-19 15:54:47.463519,2024-02-05,2024-12-24
FIN_013777,FID013777,PGM00339,PROV2268,FUND_13777,REG98,2025-02-22,1927565.59,1071519.92,55.59,1526315.74,65227.35,856045.67,74.2,93,Pending,2025-03-06,Y,2025-02,Xavier Buchanan,2025-11-19 15:54:47.463519,2025-02-22,2025-11-04
FIN_013778,FID013778,PGM00106,PROV9582,FUND_13778,REG35,2024-06-04,3616877.42,3564417.86,98.55,2397941.72,204670.34,52459.56,80.92,57,Approved,2025-03-02,N,2024-06,Lorraine Hall,2025-11-19 15:54:47.463519,2024-06-04,2024-06-30
FIN_013779,FID013779,PGM00304,PROV3564,FUND_13779,REG76,2025-03-11,2493316.85,2149068.76,86.19,1471524.59,198730.58,344248.09,87.68,20,Rejected,2025-10-06,Y,2025-03,John Gamble,2025-11-19 15:54:47.463519,2025-03-11,2025-12-05
FIN_013780,FID013780,PGM00134,PROV6389,FUND_13780,REG61,2025-04-11,1788736.16,1013435.21,56.66,1030724.63,104088.17,775300.95,88.55,187,Rejected,2025-04-27,Y,2025-04,Robert Schmidt,2025-11-19 15:54:47.463519,2025-04-11,2025-11-23
FIN_013781,FID013781,PGM00416,PROV3904,FUND_13781,REG46,2023-12-12,2577028.78,1975878.22,76.67,1080955.29,183630.91,601150.56,91.2,59,Pending,2024-08-07,N,2023-12,Catherine Castillo,2025-11-19 15:54:47.463519,2023-12-12,2024-11-07
FIN_013782,FID013782,PGM00061,PROV5287,FUND_13782,REG95,2025-06-24,1617496.89,1339287.84,82.8,544947.09,47074.52,278209.05,83.25,40,Pending,2025-09-03,N,2025-06,Jennifer Dickson DDS,2025-11-19 15:54:47.463519,2025-06-24,2026-04-26
FIN_013783,FID013783,PGM00032,PROV5623,FUND_13783,REG85,2024-07-18,4711607.05,4518321.44,95.9,785792.26,107035.33,193285.61,89.03,27,Rejected,2025-06-11,Y,2024-07,Diane Newman,2025-11-19 15:54:47.463519,2024-07-18,2024-12-21
FIN_013784,FID013784,PGM00246,PROV3468,FUND_13784,REG52,2024-12-28,3750987.16,2538594.65,67.68,1598450.57,374743.67,1212392.51,73.93,142,Approved,2025-02-17,Y,2024-12,Micheal Ball,2025-11-19 15:54:47.463519,2024-12-28,2025-11-20
FIN_013785,FID013785,PGM00459,PROV5654,FUND_13785,REG82,2024-12-25,141038.97,134114.04,95.09,46539.6,8866.47,6924.93,73.17,177,Rejected,2025-03-17,N,2024-12,Justin Perry,2025-11-19 15:54:47.463519,2024-12-25,2025-07-03
FIN_013786,FID013786,PGM00084,PROV3354,FUND_13786,REG20,2025-07-11,4528176.35,3060041.57,67.58,1293272.42,422482.34,1468134.78,89.43,47,Approved,2025-07-26,N,2025-07,Eric Hobbs,2025-11-19 15:54:47.463519,2025-07-11,2026-05-29
FIN_013787,FID013787,PGM00371,PROV6238,FUND_13787,REG52,2024-03-11,376718.5,271425.09,72.05,264713.65,17351.02,105293.41,90.07,26,Rejected,2024-12-15,Y,2024-03,Jesse Clark,2025-11-19 15:54:47.463519,2024-03-11,2025-01-16
FIN_013788,FID013788,PGM00486,PROV5452,FUND_13788,REG35,2025-04-25,2997444.09,2152316.72,71.81,416856.82,51325.63,845127.37,75.53,5,Pending,2025-08-19,N,2025-04,Dean Stewart,2025-11-19 15:54:47.463519,2025-04-25,2025-12-28
FIN_013789,FID013789,PGM00101,PROV9142,FUND_13789,REG29,2024-07-23,2392410.98,1584936.79,66.25,1622217.13,111693.94,807474.19,88.36,65,Pending,2025-03-07,N,2024-07,David Vargas,2025-11-19 15:54:47.471522,2024-07-23,2025-07-14
FIN_013790,FID013790,PGM00490,PROV6564,FUND_13790,REG85,2024-12-09,2403373.86,2220034.82,92.37,264482.81,45101.0,183339.04,97.06,151,Rejected,2025-07-05,N,2024-12,Lynn Pugh,2025-11-19 15:54:47.471627,2024-12-09,2025-09-15
FIN_013791,FID013791,PGM00457,PROV2974,FUND_13791,REG45,2024-04-24,2946999.16,2163305.29,73.41,364277.64,130206.56,783693.87,95.95,100,Pending,2024-12-31,N,2024-04,Darryl Gonzalez,2025-11-19 15:54:47.471627,2024-04-24,2024-10-26
FIN_013792,FID013792,PGM00069,PROV1713,FUND_13792,REG52,2024-05-02,2743308.94,2116059.75,77.14,826701.96,217997.43,627249.19,76.01,87,Rejected,2025-10-09,N,2024-05,Kylie Roberts,2025-11-19 15:54:47.471627,2024-05-02,2024-08-25
FIN_013793,FID013793,PGM00441,PROV5782,FUND_13793,REG55,2025-01-08,3751104.79,2867403.01,76.44,1232196.45,234361.1,883701.78,78.4,168,Rejected,2025-02-27,Y,2025-01,Lisa Woods,2025-11-19 15:54:47.471627,2025-01-08,2025-12-03
