campaign_id,event_id,campaign_name,channel,budget,start_date,end_date,success_rate,budget_amount,expenditure_amount,utilization_percent,grant_amount,donations_received,fund_balance,reimbursement_claims,claim_status,payment_date,audit_flag,reporting_period,financial_manager,data_load_timestamp
CMP_001366,EVT_000988,Future-proofed heuristic emulation,Email,344767.81,2022-09-17,2026-07-28,29.26,2128642.08,246175.76,122.58,383881.36,20337.54,440445.45,48,Rejected,2015-12-23,N,FY2021-Q2,David Cohen MD,2025-11-14 15:16:57.948035
CMP_001367,EVT_000221,Multi-lateral asynchronous Graphical User Interface,Social,18674.55,2023-10-07,2026-10-12,12.97,871518.36,2486283.89,142.89,372785.1,91588.13,324653.77,8,Pending,2018-12-05,N,FY2020-Q3,Angela Fisher,2025-11-14 15:16:57.948035
CMP_001368,EVT_000423,Persevering context-sensitive algorithm,Email,441229.93,2022-12-24,2025-12-16,46.2,2842059.97,558936.44,121.81,1108991.47,76913.04,258616.88,47,Pending,2021-05-10,Y,FY2023-Q4,Lisa Kramer,2025-11-14 15:16:57.948035
CMP_001369,EVT_001834,Profound didactic complexity,Social,35443.64,2018-10-11,2026-06-11,43.33,202612.58,1543467.87,139.27,626609.92,453866.25,453466.41,33,Pending,2021-08-18,Y,FY2025-Q4,Victoria Johnson,2025-11-14 15:16:57.948035
CMP_001370,EVT_000090,User-friendly background ability,Social,388478.08,2016-03-19,2026-08-28,15.17,3163857.31,3184732.66,126.11,531425.98,285624.37,421065.47,17,Pending,2016-03-02,N,FY2025-Q3,Linda Vazquez,2025-11-14 15:16:57.948035
CMP_001371,EVT_000560,Vision-oriented intangible algorithm,Radio,159381.97,2021-09-29,2026-08-25,78.37,4878827.54,183225.44,62.78,470379.36,350709.33,63713.04,28,Approved,2024-12-11,Y,FY2020-Q4,Richard Anderson,2025-11-14 15:16:57.948035
CMP_001372,EVT_000383,Assimilated holistic protocol,Radio,111880.02,2017-12-19,2026-05-13,12.43,4843411.98,1450660.11,156.33,1041445.23,367017.97,180139.04,29,Rejected,2019-12-15,Y,FY2025-Q4,Kristine Olsen,2025-11-14 15:16:57.948035
CMP_001373,EVT_001598,Organic zero administration groupware,Email,376587.34,2018-08-21,2026-03-21,94.59,309333.91,3796062.9,158.19,1800183.81,261404.82,201752.98,1,Approved,2019-04-18,N,FY2023-Q4,Ashley Moran,2025-11-14 15:16:57.948035
CMP_001374,EVT_001354,Reduced 24/7 open system,Social,395181.69,2019-10-07,2026-06-27,92.59,399648.34,3763573.21,158.64,1253651.16,312751.44,38589.24,23,Approved,2023-08-13,N,FY2021-Q2,Angela Hubbard,2025-11-14 15:16:57.948035
CMP_001375,EVT_000669,Exclusive tertiary matrices,Radio,18270.39,2022-03-14,2026-03-17,52.54,4013840.58,2790615.38,65.75,144197.5,214635.72,51828.36,35,Rejected,2020-12-08,Y,FY2023-Q3,Elizabeth Sweeney,2025-11-14 15:16:57.948035
CMP_001376,EVT_000014,Managed real-time core,Email,139245.45,2025-05-24,2026-06-27,69.38,4526331.8,3082561.28,170.79,480382.69,262185.72,-32053.44,3,Rejected,2016-12-17,N,FY2021-Q2,Kelly Blevins,2025-11-14 15:16:57.948035
CMP_001377,EVT_000799,Mandatory composite customer loyalty,Social,370553.89,2025-08-27,2026-11-05,7.18,1874696.96,2373847.18,108.97,862164.03,439313.26,429532.43,25,Pending,2024-05-05,Y,FY2023-Q4,Joshua Lewis,2025-11-14 15:16:57.948035
CMP_001378,EVT_001868,Decentralized full-range Internet solution,SMS,234380.81,2015-12-30,2026-04-23,57.11,4222490.87,995407.82,19.47,1532339.52,460085.95,385513.81,41,Rejected,2016-09-27,N,FY2022-Q3,Kyle Cohen,2025-11-14 15:16:57.948035
CMP_001379,EVT_000042,Virtual global hardware,Email,283249.73,2024-05-05,2026-02-17,5.74,2833641.19,3805339.37,118.14,1911400.25,31790.74,249996.85,7,Approved,2016-05-11,Y,FY2025-Q4,Judith Mann,2025-11-14 15:16:57.948035
CMP_001380,EVT_001616,Robust national contingency,Email,419227.63,2023-02-13,2026-07-03,44.72,3140490.53,808010.12,63.78,740613.08,309048.04,192961.47,11,Pending,2017-03-20,Y,FY2020-Q1,Gregory Bean,2025-11-14 15:16:57.948035
CMP_001381,EVT_000282,Enterprise-wide 6thgeneration circuit,Email,94914.49,2020-03-20,2026-01-30,67.07,4283215.65,2133711.84,64.73,1766126.38,457235.2,230085.7,9,Rejected,2024-05-17,N,FY2020-Q4,Elizabeth Hunter,2025-11-14 15:16:57.948035
CMP_001382,EVT_001973,Operative exuding frame,SMS,289896.09,2020-05-21,2026-01-19,6.82,1560566.98,160262.31,161.9,1834634.58,274929.98,471706.21,1,Rejected,2025-01-27,N,FY2023-Q3,Jesse White,2025-11-14 15:16:57.948035
CMP_001383,EVT_001825,Open-architected regional budgetary management,Radio,335928.47,2022-12-01,2026-10-02,69.81,1845102.84,2809338.0,131.39,449789.01,38427.54,423388.32,27,Approved,2021-10-03,Y,FY2020-Q3,Devon Aguirre DDS,2025-11-14 15:16:57.948035
CMP_001384,EVT_000755,Profit-focused asymmetric Internet solution,TV,398888.2,2020-11-27,2026-01-19,68.85,4587779.73,985445.91,123.95,636978.78,63827.53,173731.88,6,Approved,2022-09-28,N,FY2022-Q4,Walter Holmes,2025-11-14 15:16:57.948035
CMP_001385,EVT_000792,Extended asymmetric alliance,Radio,361857.35,2020-12-11,2026-07-30,33.11,3816046.99,1346858.05,50.47,1832762.21,300441.12,296737.71,22,Approved,2024-01-22,N,FY2021-Q3,Connie King,2025-11-14 15:16:57.948035
CMP_001386,EVT_000106,Assimilated mobile Local Area Network,Radio,353537.25,2024-10-11,2026-06-07,61.49,1032136.37,3738130.28,33.91,1570468.47,376036.65,311576.6,15,Rejected,2019-09-03,Y,FY2024-Q4,David Tucker,2025-11-14 15:16:57.948035
CMP_001387,EVT_000412,Progressive maximized time-frame,Radio,210778.27,2016-11-27,2026-09-29,10.07,1146957.45,2277765.81,20.5,793694.83,353941.94,424666.2,2,Approved,2023-12-18,N,FY2025-Q1,Lee Hoover,2025-11-14 15:16:57.948035
CMP_001388,EVT_000408,Robust homogeneous system engine,Radio,490238.4,2023-02-15,2026-01-06,28.81,4458086.18,2017396.9,133.95,402034.16,37344.08,294267.08,22,Approved,2024-11-14,Y,FY2022-Q4,Anthony Williams,2025-11-14 15:16:57.948035
CMP_001389,EVT_000152,Assimilated dedicated synergy,TV,384676.75,2024-07-11,2026-06-15,37.5,3211740.07,3669772.86,19.58,1333321.5,129287.26,419373.71,2,Pending,2022-04-13,N,FY2025-Q2,Derek Gonzalez,2025-11-14 15:16:57.948035
CMP_001390,EVT_001070,Synergized secondary array,Email,197599.44,2020-07-19,2026-03-14,60.09,4561708.8,72639.29,149.57,1130058.09,7687.86,362959.19,19,Approved,2016-09-14,Y,FY2022-Q1,Sarah Santiago,2025-11-14 15:16:57.948035
CMP_001391,EVT_001762,Intuitive client-driven throughput,SMS,138146.63,2018-10-19,2026-02-24,81.61,4312735.14,745414.76,161.37,982740.42,43721.28,35143.88,13,Approved,2024-12-30,Y,FY2022-Q2,Haley Wilson,2025-11-14 15:16:57.948035
CMP_001392,EVT_001278,Decentralized mission-critical hub,TV,84537.77,2017-02-01,2026-02-12,20.45,334118.22,2447709.73,27.9,1527210.85,317901.9,-19431.01,46,Approved,2017-03-16,Y,FY2025-Q3,Jenny Lewis,2025-11-14 15:16:57.948035
CMP_001393,EVT_000607,Open-source zero administration concept,Social,13366.69,2024-06-18,2026-02-12,15.77,2099740.82,1937679.83,117.96,1264688.73,415941.19,490473.8,1,Approved,2022-08-25,Y,FY2025-Q2,Gregory Miller,2025-11-14 15:16:57.948035
CMP_001394,EVT_001716,Quality-focused actuating moderator,Social,145378.53,2016-02-19,2026-07-18,67.05,4496083.53,2032191.95,72.51,1137068.44,263138.41,362234.41,10,Rejected,2025-02-07,Y,FY2025-Q1,Joanna Jennings,2025-11-14 15:16:57.948035
CMP_001395,EVT_000277,Optional intermediate database,Social,312570.18,2017-02-07,2026-02-01,64.56,2752000.88,279238.71,27.3,1417437.75,221299.82,477355.51,6,Rejected,2022-02-28,N,FY2025-Q1,Donna Reese,2025-11-14 15:16:57.948035
CMP_001396,EVT_001387,Versatile dedicated superstructure,Social,108709.0,2023-09-16,2026-09-07,78.58,2793726.32,943072.22,88.74,762273.51,491165.15,216113.78,37,Approved,2022-11-23,N,FY2023-Q4,Sara Mckenzie,2025-11-14 15:16:57.948035
CMP_001397,EVT_000465,Multi-tiered non-volatile array,Radio,83070.28,2020-06-19,2026-08-31,35.68,2428911.54,2997268.45,12.08,390695.86,225020.38,-46551.56,5,Rejected,2022-01-26,N,FY2022-Q2,Tonya Valencia,2025-11-14 15:16:57.948035
CMP_001398,EVT_001101,Business-focused content-based installation,SMS,208173.26,2022-09-27,2026-03-18,78.3,4514408.24,2639847.18,179.08,304617.99,197838.24,432000.37,28,Pending,2025-04-12,Y,FY2023-Q2,Adrian Garcia,2025-11-14 15:16:57.948035
CMP_001399,EVT_001392,Up-sized optimizing encryption,SMS,202093.85,2022-07-11,2025-12-26,49.88,846852.51,1122688.82,112.24,470941.36,358206.39,194949.72,6,Rejected,2022-04-03,Y,FY2022-Q3,Victoria Gray,2025-11-14 15:16:57.948035
CMP_001400,EVT_000814,Synergized 4thgeneration benchmark,Radio,162671.2,2025-04-19,2026-04-04,96.87,4325519.68,2272855.33,59.92,1425106.17,317872.52,232829.03,12,Pending,2020-07-17,N,FY2023-Q3,Paul Phillips,2025-11-14 15:16:57.948035
CMP_001401,EVT_001524,Optional discrete software,Social,282343.77,2018-01-13,2026-03-31,16.91,2012430.01,3210002.2,97.72,1857594.08,157001.96,422319.0,2,Pending,2017-03-17,Y,FY2022-Q2,Tonya Torres,2025-11-14 15:16:57.948035
CMP_001402,EVT_000628,Pre-emptive regional core,Radio,273738.97,2016-12-18,2026-05-09,12.17,849206.6,1858889.91,83.42,1919773.78,432237.28,-78203.83,48,Pending,2017-05-10,Y,FY2022-Q2,Thomas Mayo,2025-11-14 15:16:57.948035
CMP_001403,EVT_000996,Universal analyzing capacity,Social,65353.58,2019-08-19,2026-10-17,2.08,3569315.77,1846038.44,40.51,517857.91,205378.25,267158.12,21,Approved,2020-09-22,Y,FY2024-Q4,Gabriel Perkins,2025-11-14 15:16:57.948035
CMP_001404,EVT_001986,Distributed actuating Local Area Network,SMS,468242.0,2016-03-12,2025-12-26,61.56,1878742.08,1697819.55,63.07,1763595.47,297199.18,-15928.44,33,Pending,2018-10-25,N,FY2020-Q2,Francisco Grant,2025-11-14 15:16:57.948035
CMP_001405,EVT_000460,Intuitive impactful migration,TV,78484.78,2018-07-17,2026-10-27,38.05,3158754.26,2655088.62,185.43,649468.13,31557.22,176834.53,50,Rejected,2018-11-06,N,FY2023-Q2,Christie Horton,2025-11-14 15:16:57.948035
CMP_001406,EVT_001627,Diverse bifurcated policy,TV,68591.86,2020-12-15,2025-12-20,94.34,948305.66,2399715.7,143.67,640198.99,420502.72,184146.37,5,Rejected,2023-06-17,Y,FY2021-Q1,Marcus Graham,2025-11-14 15:16:57.948035
CMP_001407,EVT_000946,Cross-platform uniform software,Email,12041.63,2023-04-19,2026-02-07,49.99,4016353.63,3275385.92,108.32,376387.63,443781.12,120885.43,14,Approved,2025-11-08,Y,FY2024-Q2,Daniel Hill,2025-11-14 15:16:57.948035
CMP_001408,EVT_001391,Face-to-face intermediate knowledgebase,TV,136235.64,2018-06-21,2026-02-08,38.17,3407584.1,3437234.83,83.93,555704.75,352626.73,421575.18,1,Pending,2016-09-18,N,FY2025-Q1,Russell Rubio,2025-11-14 15:16:57.948035
CMP_001409,EVT_000764,Secured bottom-line workforce,TV,228374.72,2017-04-21,2026-05-05,42.73,1920007.59,42444.51,24.41,182292.05,159655.54,472986.44,20,Rejected,2022-01-28,N,FY2020-Q2,Katelyn Nichols DDS,2025-11-14 15:16:57.948035
CMP_001410,EVT_001921,Up-sized radical instruction set,Social,335106.02,2018-08-14,2026-03-04,67.5,1681128.42,3326078.96,3.72,1618243.7,49751.23,21839.82,27,Approved,2024-04-28,N,FY2021-Q1,Elizabeth Stewart,2025-11-14 15:16:57.948035
CMP_001411,EVT_000878,Phased eco-centric complexity,Email,51350.7,2017-04-19,2026-08-15,98.34,2321320.62,966216.89,128.66,1520041.6,481022.76,59558.88,30,Pending,2025-08-15,N,FY2023-Q4,Katherine Hood,2025-11-14 15:16:57.948035
CMP_001412,EVT_001962,Automated needs-based encryption,SMS,308519.79,2024-02-01,2026-05-13,15.73,1535286.76,2487136.22,122.25,1587582.6,495418.07,327060.64,19,Rejected,2018-08-04,N,FY2023-Q1,Courtney Davis,2025-11-14 15:16:57.948035
CMP_001413,EVT_001903,Multi-channeled zero tolerance archive,SMS,21181.93,2022-05-28,2026-03-26,28.55,2187646.44,1907752.94,111.49,834731.72,382391.32,-67915.59,19,Approved,2016-06-12,Y,FY2020-Q1,Jared Smith,2025-11-14 15:16:57.948035
CMP_001414,EVT_001627,Public-key logistical system engine,SMS,108579.88,2018-01-29,2026-08-26,80.51,4652736.94,1414820.88,192.88,1690289.83,457489.59,486102.51,23,Rejected,2020-03-24,Y,FY2024-Q3,Charles Williams,2025-11-14 15:16:57.948035
CMP_001415,EVT_001586,Grass-roots systemic migration,SMS,406154.94,2021-12-26,2025-12-08,35.31,2789326.4,653169.82,62.52,1878479.91,214463.49,-60517.81,28,Pending,2021-11-27,Y,FY2025-Q4,Tracy Andrews,2025-11-14 15:16:57.948035
CMP_001416,EVT_001168,Object-based dynamic process improvement,SMS,41474.77,2022-04-02,2026-05-17,22.12,4368177.91,687953.2,58.67,1041346.13,222554.96,346839.94,22,Pending,2022-03-15,Y,FY2023-Q3,Dr. Mark Hardin,2025-11-14 15:16:57.948035
CMP_001417,EVT_001501,Configurable reciprocal portal,Social,392013.86,2021-07-27,2025-11-25,26.93,3155732.43,3595752.19,151.87,1803983.52,490705.72,355110.06,13,Pending,2024-04-10,N,FY2024-Q2,Hannah Suarez,2025-11-14 15:16:57.948035
CMP_001418,EVT_001850,Team-oriented bifurcated knowledgebase,Social,135667.23,2020-10-16,2026-04-12,17.68,1259386.93,3347735.94,97.87,1436243.23,347368.39,178679.02,18,Pending,2017-08-25,N,FY2024-Q4,Karen Johnson,2025-11-14 15:16:57.948035
CMP_001419,EVT_001965,Horizontal uniform hardware,SMS,59742.97,2016-12-17,2026-05-16,63.99,3458917.44,2524439.21,168.64,1514527.24,427637.02,432025.2,30,Approved,2019-11-02,N,FY2021-Q3,Nicole Hamilton,2025-11-14 15:16:57.948035
CMP_001420,EVT_000410,Realigned heuristic standardization,TV,339731.21,2019-08-26,2026-05-06,35.85,182707.13,3221954.94,71.65,1374705.56,15939.31,-67208.73,33,Approved,2017-02-17,Y,FY2020-Q1,Emily Cobb,2025-11-14 15:16:57.948035
CMP_001421,EVT_000132,Integrated secondary application,Radio,411669.52,2023-02-14,2026-04-09,93.19,665231.65,1972833.56,94.06,217985.01,249693.74,312408.46,41,Rejected,2023-06-30,Y,FY2020-Q3,Kenneth Moore,2025-11-14 15:16:57.948035
CMP_001422,EVT_000201,Synergistic composite initiative,Email,153959.15,2016-02-09,2026-02-25,2.12,101757.57,2724312.48,5.63,137388.22,488391.92,207011.5,27,Pending,2017-07-03,Y,FY2024-Q4,Tanya Ray,2025-11-14 15:16:57.948035
CMP_001423,EVT_001478,Universal regional middleware,TV,161987.29,2020-03-30,2026-08-18,98.51,3016944.41,3767737.39,69.65,247403.09,331595.84,273537.96,11,Pending,2024-04-19,N,FY2022-Q2,Christopher Gray,2025-11-14 15:16:57.948035
CMP_001424,EVT_001093,Front-line intangible attitude,Social,460038.93,2025-04-04,2026-04-19,37.42,1217098.38,932996.25,57.12,1347686.09,211761.98,-82837.42,13,Approved,2020-10-01,N,FY2023-Q1,Garrett Martinez,2025-11-14 15:16:57.948035
CMP_001425,EVT_001405,Horizontal attitude-oriented encoding,Radio,283545.78,2022-06-06,2026-10-18,76.02,3827635.63,2035260.6,195.23,7134.37,169701.78,347837.82,49,Approved,2023-01-09,Y,FY2022-Q3,Rachel Walker,2025-11-14 15:16:57.948035
CMP_001426,EVT_001178,Mandatory high-level Graphic Interface,SMS,398750.34,2025-04-27,2026-01-14,66.13,3530533.63,1235862.46,169.85,1637362.12,310175.75,268806.48,28,Approved,2015-11-25,Y,FY2020-Q4,Drew Bradley,2025-11-14 15:16:57.948035
CMP_001427,EVT_001475,Organized leadingedge moratorium,Email,267424.45,2017-08-08,2026-05-18,21.53,2942851.8,759748.75,140.64,1241306.35,163908.84,219936.16,50,Pending,2021-02-01,N,FY2020-Q3,Rebecca Miller,2025-11-14 15:16:57.948035
CMP_001428,EVT_000748,Cross-platform contextually-based methodology,TV,210147.24,2016-02-22,2026-01-20,93.81,1928236.71,2272045.97,182.61,1141793.31,66617.82,-83774.47,44,Rejected,2019-07-23,N,FY2023-Q3,Gregory Shields,2025-11-14 15:16:57.948035
CMP_001429,EVT_000108,Advanced asymmetric protocol,Social,114366.81,2019-09-03,2026-02-15,30.49,1565137.29,360681.68,176.63,352650.28,31881.76,26615.46,19,Rejected,2024-04-15,N,FY2024-Q1,Patricia Chavez,2025-11-14 15:16:57.948035
CMP_001430,EVT_001654,Secured neutral budgetary management,Social,132674.48,2019-02-19,2026-10-10,78.32,4650648.51,824433.32,183.08,1721967.0,484285.96,38468.8,17,Approved,2018-04-06,N,FY2022-Q3,Alan Mitchell,2025-11-14 15:16:57.948035
CMP_001431,EVT_001910,Realigned clear-thinking hub,Social,354158.08,2018-05-21,2026-06-05,38.57,620229.09,1588913.92,88.5,1666413.74,439022.78,106199.53,46,Approved,2016-02-13,N,FY2020-Q4,Robert Miller,2025-11-14 15:16:57.948035
CMP_001432,EVT_001276,Right-sized maximized productivity,Email,496937.2,2022-10-03,2026-06-21,81.1,4301612.73,1321278.86,96.8,1446646.32,371258.93,13376.28,11,Approved,2021-11-14,N,FY2024-Q1,Michael Thomas,2025-11-14 15:16:57.948035
CMP_001433,EVT_001248,Assimilated stable paradigm,Radio,425248.09,2018-08-15,2026-04-07,71.43,276436.78,215941.05,116.63,648712.7,447090.87,499504.44,19,Approved,2018-04-26,N,FY2025-Q2,Steven Smith,2025-11-14 15:16:57.948035
CMP_001434,EVT_000426,Customizable multi-state artificial intelligence,Email,2318.17,2022-09-16,2026-03-30,96.74,2398605.6,352371.94,136.93,1198458.93,121797.14,68850.52,14,Approved,2018-12-19,N,FY2024-Q4,Matthew Myers,2025-11-14 15:16:57.948035
CMP_001435,EVT_001200,Right-sized context-sensitive toolset,TV,188464.8,2019-11-20,2026-06-24,83.3,1258363.03,2996215.22,122.65,86926.31,464075.16,199838.44,9,Pending,2019-05-12,N,FY2020-Q1,Mr. Charles Bryan,2025-11-14 15:16:57.948035
CMP_001436,EVT_000801,Optimized needs-based functionalities,Email,478483.79,2025-10-29,2026-09-04,78.94,3739362.26,2925333.0,27.12,1269773.47,83502.72,269180.17,42,Approved,2024-10-25,N,FY2021-Q4,Connor Scott,2025-11-14 15:16:57.948035
CMP_001437,EVT_000042,Optimized mobile Graphic Interface,SMS,460836.15,2023-05-28,2026-02-01,77.63,1297559.6,1838044.17,49.59,45858.95,93819.35,383660.39,2,Approved,2016-02-19,Y,FY2021-Q2,Darren Bullock,2025-11-14 15:16:57.948035
CMP_001438,EVT_001311,Profound encompassing monitoring,TV,148797.31,2024-07-12,2026-04-09,83.77,2549567.64,296862.95,152.92,1967571.86,493175.71,7976.77,25,Approved,2024-10-06,Y,FY2022-Q3,Jeffrey Lee,2025-11-14 15:16:57.948035
CMP_001439,EVT_001538,De-engineered bottom-line infrastructure,Radio,140224.17,2022-12-16,2026-10-15,83.46,3506951.91,796230.3,68.33,1403737.17,472698.85,74719.27,42,Approved,2019-01-28,Y,FY2023-Q1,Richard Zhang,2025-11-14 15:16:57.948035
CMP_001440,EVT_000096,Up-sized radical website,Radio,326655.81,2016-11-17,2026-08-21,0.78,3607635.37,1247688.97,108.1,973873.01,36097.94,401227.15,31,Approved,2025-02-11,N,FY2025-Q3,Alyssa Gray,2025-11-14 15:16:57.948035
CMP_001441,EVT_001062,Networked even-keeled leverage,Email,50191.05,2022-12-26,2026-06-21,90.59,3907411.21,2436761.57,53.71,1682932.71,85683.63,414237.6,27,Pending,2024-05-09,Y,FY2024-Q1,Andrew Harris,2025-11-14 15:16:57.948035
CMP_001442,EVT_000113,Synergized holistic capacity,Social,412342.07,2019-06-24,2026-06-21,48.32,2918964.43,2525918.63,47.54,809551.65,344467.59,-81521.99,40,Approved,2024-05-19,Y,FY2021-Q2,Elizabeth Finley,2025-11-14 15:16:57.948035
CMP_001443,EVT_001105,Down-sized demand-driven info-mediaries,TV,383479.23,2016-04-02,2026-06-03,52.06,1679422.89,2694610.5,12.78,453888.19,408772.13,267347.74,35,Rejected,2018-12-26,N,FY2023-Q2,Rebecca Cruz,2025-11-14 15:16:57.948035
CMP_001444,EVT_001732,Proactive optimizing migration,Radio,335569.58,2017-05-03,2026-01-19,27.23,3359954.48,818967.34,111.48,1624988.25,375815.54,100831.81,27,Approved,2016-02-11,Y,FY2024-Q1,Michael Thomas,2025-11-14 15:16:57.948035
CMP_001445,EVT_000062,Virtual next generation workforce,SMS,421390.19,2018-06-15,2026-10-18,79.53,1118373.55,3735140.69,112.55,1426785.45,155472.77,155773.77,24,Pending,2017-08-01,Y,FY2021-Q4,Cody Richards,2025-11-14 15:16:57.948035
CMP_001446,EVT_000200,Proactive fresh-thinking forecast,Email,319338.5,2023-10-13,2025-12-30,57.97,110545.41,1964535.76,40.95,1554265.34,40549.19,-32071.9,27,Rejected,2024-07-10,Y,FY2024-Q1,Claudia Martin,2025-11-14 15:16:57.948035
CMP_001447,EVT_001345,Progressive multimedia hardware,TV,490057.7,2018-07-29,2026-04-26,62.59,4589486.86,3550587.23,185.77,80420.24,338564.79,424424.9,18,Rejected,2020-02-12,N,FY2022-Q1,Laura Allen,2025-11-14 15:16:57.948035
CMP_001448,EVT_001618,Customer-focused background focus group,Social,493310.11,2021-11-12,2026-05-03,56.51,4062957.39,3436311.57,169.3,1312583.98,320180.95,331888.34,32,Approved,2018-08-13,N,FY2022-Q3,Teresa Woodward,2025-11-14 15:16:57.948035
CMP_001449,EVT_001167,Business-focused 24/7 leverage,Email,105874.3,2019-11-11,2026-08-22,17.02,2679154.16,3438437.97,14.12,1624403.63,211093.1,458069.34,34,Approved,2020-11-12,N,FY2025-Q1,Jasmin Leblanc,2025-11-14 15:16:57.948035
CMP_001450,EVT_000124,Quality-focused 3rdgeneration leverage,Radio,82486.76,2017-11-20,2026-01-15,81.93,4964031.79,3649944.08,92.06,243170.83,340693.18,498936.47,41,Approved,2017-03-11,N,FY2021-Q1,Francis Merritt,2025-11-14 15:16:57.948035
CMP_001451,EVT_000417,Realigned object-oriented customer loyalty,SMS,140253.24,2020-02-27,2026-04-09,4.77,4516908.33,2620023.24,57.78,982480.02,50852.21,337188.18,47,Pending,2025-07-30,N,FY2020-Q4,Dennis Parker,2025-11-14 15:16:57.948035
CMP_001452,EVT_001263,Total multi-state synergy,Email,383108.97,2016-07-05,2026-02-02,66.4,3970012.83,566955.16,63.89,1792917.11,329651.87,-87523.2,11,Rejected,2016-08-19,N,FY2023-Q3,Danny Irwin,2025-11-14 15:16:57.948035
CMP_001453,EVT_000610,Ameliorated exuding service-desk,Social,225653.67,2019-03-09,2026-04-24,74.62,2816759.99,3140204.6,1.38,1342141.14,123306.57,139914.65,16,Pending,2018-08-23,Y,FY2025-Q2,Taylor Sims,2025-11-14 15:16:57.948035
CMP_001454,EVT_001506,Ergonomic fault-tolerant flexibility,Radio,189515.69,2019-01-18,2026-09-07,31.0,1305009.54,2811079.33,28.31,740777.5,232078.13,245122.88,45,Rejected,2015-11-30,Y,FY2020-Q3,Hannah James,2025-11-14 15:16:57.948035
CMP_001455,EVT_001707,De-engineered systematic utilization,Email,401233.65,2022-12-06,2025-11-29,55.63,2735850.66,2751720.21,97.36,1759007.39,287466.52,-2827.49,45,Rejected,2020-04-28,Y,FY2021-Q4,Nathan Stanley,2025-11-14 15:16:57.948035
