event_id,program_id,geo_id,event_name,event_type,event_date,participants_count,event_count,families_engaged,partners_engaged,volunteers_involved,calls_received,calls_resolved,avg_resolution_time_min,campaign_reach,campaign_type,feedback_score,satisfaction_rate,outcome_category,cost_per_event,channel_type,participation_score,attendance_count
EVT_001631,PGM_00034,GEO_0072,Focused needs-based parallelism,Outreach,2020-12-30,376,4,68,14,93,498,220,58.86,5547,In-person,1.07,86.27,Failed,19152.52,SMS,89.87,238
EVT_001632,PGM_00332,GEO_0174,Ameliorated neutral collaboration,Webinar,2022-09-16,163,1,165,7,1,222,182,86.87,18036,Email,4.67,74.94,Success,11242.38,SMS,85.76,496
EVT_001633,PGM_00347,GEO_0082,Re-engineered executive policy,Webinar,2024-09-09,164,2,78,7,15,364,66,91.75,15277,In-person,1.45,99.33,Failed,652.47,SMS,65.06,235
EVT_001634,PGM_00122,GEO_0103,Business-focused web-enabled ability,Outreach,2021-05-06,116,4,164,10,99,294,145,86.97,17129,Email,2.73,2.12,Partial,3932.34,Online,49.14,201
EVT_001635,PGM_00027,GEO_0179,Down-sized interactive support,Webinar,2020-10-01,330,3,28,12,88,12,332,26.48,6920,Phone,4.15,76.98,Failed,5379.27,In-person,0.83,313
EVT_001636,PGM_00063,GEO_0028,Advanced neutral knowledgebase,Webinar,2019-02-28,431,3,90,8,98,454,191,108.59,14596,In-person,4.59,27.76,Failed,19273.62,SMS,24.32,210
EVT_001637,PGM_00036,GEO_0021,Decentralized mobile model,Webinar,2016-07-26,243,2,165,11,92,402,32,71.97,6798,Email,3.01,38.17,Success,17153.0,Phone,53.31,247
EVT_001638,PGM_00027,GEO_0194,Programmable multimedia benchmark,Conference,2019-11-09,478,1,126,10,53,449,65,63.74,769,SMS,1.63,2.67,Failed,661.05,SMS,90.25,35
EVT_001639,PGM_00356,GEO_0183,Synergized discrete interface,Conference,2022-10-15,475,5,155,5,35,108,69,46.0,12738,Email,4.18,37.3,Failed,16465.58,Phone,72.3,386
EVT_001640,PGM_00221,GEO_0082,Innovative 4thgeneration portal,Webinar,2016-10-26,290,3,82,1,25,161,249,47.85,19977,In-person,3.96,45.73,Partial,16129.26,In-person,56.69,98
EVT_001641,PGM_00463,GEO_0074,Customer-focused executive forecast,Training,2022-06-13,310,4,132,2,86,2,493,66.61,7412,Phone,3.4,1.54,Failed,69.94,In-person,65.46,143
EVT_001642,PGM_00283,GEO_0067,Down-sized cohesive standardization,Conference,2016-04-17,309,2,38,6,10,67,169,38.02,10678,SMS,2.31,85.26,Partial,1223.43,In-person,56.23,110
EVT_001643,PGM_00354,GEO_0130,Enhanced contextually-based circuit,Training,2024-12-17,247,1,65,15,49,449,316,70.06,12759,In-person,1.35,19.09,Failed,3339.78,Online,49.56,280
EVT_001644,PGM_00135,GEO_0156,Secured mobile task-force,Conference,2023-12-10,282,3,50,3,47,53,130,18.37,5775,SMS,2.92,38.77,Success,1315.65,SMS,25.65,352
EVT_001645,PGM_00388,GEO_0156,Optional value-added utilization,Training,2019-04-22,145,2,150,15,13,426,145,115.39,14897,Email,1.1,79.67,Failed,9711.67,In-person,54.24,135
EVT_001646,PGM_00440,GEO_0106,Operative fault-tolerant leverage,Conference,2021-09-26,478,3,106,9,76,228,368,14.03,17870,In-person,3.93,78.6,Success,492.78,Phone,73.76,30
EVT_001647,PGM_00267,GEO_0084,Re-contextualized systematic matrices,Webinar,2021-09-20,404,1,44,13,73,404,395,26.94,7890,SMS,1.25,35.55,Success,10763.17,In-person,2.04,396
EVT_001648,PGM_00079,GEO_0154,Balanced clear-thinking definition,Outreach,2023-01-05,425,4,128,13,66,144,71,39.69,13482,Email,2.63,18.5,Failed,19708.59,SMS,71.81,236
EVT_001649,PGM_00271,GEO_0157,Fundamental foreground knowledge user,Webinar,2017-01-07,120,5,64,15,74,349,438,83.72,11341,Email,4.41,18.52,Success,16199.27,Online,79.08,443
EVT_001650,PGM_00445,GEO_0097,Secured reciprocal Local Area Network,Webinar,2016-11-25,73,1,79,0,81,180,279,20.94,17234,In-person,3.57,85.21,Partial,18997.84,In-person,95.36,194
EVT_001651,PGM_00436,GEO_0012,Enterprise-wide motivating service-desk,Outreach,2024-02-12,108,5,109,16,65,353,257,91.82,13721,Phone,1.99,51.58,Failed,4588.7,Online,57.2,475
EVT_001652,PGM_00062,GEO_0126,Synergized cohesive portal,Webinar,2022-09-06,68,3,138,9,7,453,173,108.61,14309,In-person,2.88,58.62,Success,7358.9,Online,94.51,268
EVT_001653,PGM_00189,GEO_0026,Virtual discrete frame,Training,2016-10-20,78,2,170,1,57,319,208,89.63,15442,In-person,2.75,83.77,Partial,8091.56,SMS,91.03,162
EVT_001654,PGM_00364,GEO_0072,Assimilated disintermediate ability,Outreach,2019-02-01,469,3,82,6,57,166,285,33.07,17964,Phone,4.78,31.15,Success,12103.94,Phone,69.17,472
EVT_001655,PGM_00417,GEO_0196,Robust web-enabled artificial intelligence,Conference,2016-10-04,155,4,73,19,32,312,80,75.84,3230,Email,2.73,3.85,Failed,13166.34,In-person,8.14,471
EVT_001656,PGM_00271,GEO_0030,Cloned asynchronous throughput,Training,2017-06-04,244,5,39,0,97,91,472,51.21,17460,Phone,2.07,52.26,Success,13323.77,Online,87.46,195
EVT_001657,PGM_00196,GEO_0161,Multi-layered explicit task-force,Webinar,2017-02-10,82,4,36,19,2,333,411,40.24,4674,Phone,2.52,59.73,Success,12108.68,In-person,82.36,307
EVT_001658,PGM_00140,GEO_0087,Secured multimedia initiative,Training,2022-05-25,91,2,89,5,6,363,49,79.14,18075,Email,1.12,19.07,Partial,13727.39,SMS,39.73,60
EVT_001659,PGM_00349,GEO_0099,Extended neutral workforce,Conference,2016-09-01,456,4,1,0,12,48,230,38.16,14821,SMS,2.29,16.06,Failed,137.9,In-person,99.95,195
EVT_001660,PGM_00059,GEO_0146,Customer-focused holistic leverage,Outreach,2019-03-28,14,5,17,9,93,56,140,34.73,15651,In-person,4.83,21.68,Failed,7285.18,Online,64.09,429
EVT_001661,PGM_00251,GEO_0020,Monitored asymmetric middleware,Conference,2022-04-14,48,2,56,12,0,499,13,111.89,16279,SMS,1.67,92.19,Failed,12254.42,In-person,27.23,262
EVT_001662,PGM_00218,GEO_0177,Networked multi-state function,Training,2016-12-13,371,3,61,13,100,298,86,9.97,14745,Phone,4.7,69.48,Failed,1743.97,In-person,79.68,70
EVT_001663,PGM_00128,GEO_0109,Multi-layered human-resource model,Training,2024-12-23,439,3,106,17,89,145,65,39.2,19967,SMS,4.68,75.7,Partial,19349.99,In-person,29.61,198
EVT_001664,PGM_00057,GEO_0154,Optimized bandwidth-monitored orchestration,Webinar,2020-08-22,100,5,98,1,62,491,211,81.3,15000,In-person,2.0,54.85,Partial,13417.92,In-person,22.19,422
EVT_001665,PGM_00119,GEO_0079,Versatile clear-thinking circuit,Webinar,2022-09-01,203,4,173,2,91,91,28,82.03,10361,Email,2.81,25.45,Success,12354.51,In-person,3.26,441
EVT_001666,PGM_00002,GEO_0093,Secured logistical system engine,Outreach,2018-03-10,47,3,139,0,22,156,415,8.11,18392,In-person,3.52,14.48,Failed,10508.08,In-person,61.48,61
EVT_001667,PGM_00067,GEO_0027,Re-contextualized content-based focus group,Webinar,2024-06-08,137,3,152,12,84,359,200,90.37,11702,Phone,4.08,69.71,Success,9862.34,Online,95.81,116
EVT_001668,PGM_00297,GEO_0104,Robust logistical adapter,Conference,2018-01-17,260,5,7,8,80,458,344,16.46,11659,Phone,3.3,42.93,Success,11245.45,Online,17.34,491
EVT_001669,PGM_00461,GEO_0160,Persistent real-time open architecture,Outreach,2019-07-11,479,5,109,17,29,191,203,50.24,19478,Phone,2.81,12.52,Failed,18528.09,In-person,79.01,131
EVT_001670,PGM_00499,GEO_0194,Intuitive 6thgeneration open system,Training,2021-07-05,322,5,152,19,61,315,347,2.09,17477,In-person,1.45,22.89,Failed,15525.14,Phone,55.46,491
EVT_001671,PGM_00180,GEO_0166,Customer-focused maximized extranet,Conference,2021-02-26,22,1,107,7,13,221,113,101.32,6566,SMS,2.47,9.96,Failed,15431.61,Phone,32.11,124
EVT_001672,PGM_00232,GEO_0171,User-centric modular policy,Training,2020-04-14,427,1,49,4,52,278,226,112.04,13115,Phone,2.49,66.14,Success,10801.37,SMS,67.13,183
EVT_001673,PGM_00142,GEO_0115,Proactive transitional middleware,Webinar,2023-11-06,102,3,51,14,30,333,62,76.46,16344,In-person,1.76,35.07,Partial,7663.8,SMS,2.77,18
EVT_001674,PGM_00434,GEO_0066,Pre-emptive national conglomeration,Outreach,2017-05-20,241,2,5,13,78,34,347,104.39,4924,Email,4.06,80.71,Partial,3984.03,In-person,4.05,299
EVT_001675,PGM_00159,GEO_0117,Cloned demand-driven circuit,Webinar,2016-08-22,132,3,197,7,8,218,120,111.15,14138,Phone,1.04,84.67,Failed,15810.86,SMS,47.09,204
EVT_001676,PGM_00226,GEO_0169,Ergonomic hybrid capability,Outreach,2025-01-14,396,5,2,16,49,450,160,99.85,6334,Email,2.36,22.01,Failed,19952.87,Online,37.15,263
EVT_001677,PGM_00150,GEO_0143,Operative hybrid contingency,Webinar,2024-04-25,70,3,89,3,58,45,129,62.51,19186,Phone,4.75,85.03,Success,1133.82,Online,31.18,399
EVT_001678,PGM_00090,GEO_0033,Polarized even-keeled Graphical User Interface,Conference,2018-03-08,40,5,90,0,69,17,8,11.86,7277,Phone,3.6,88.02,Failed,5692.52,SMS,19.61,34
EVT_001679,PGM_00467,GEO_0115,Implemented 5thgeneration matrices,Webinar,2019-12-12,302,4,179,0,68,483,189,2.45,7129,Email,1.49,33.05,Success,658.56,SMS,35.73,383
EVT_001680,PGM_00321,GEO_0154,Implemented incremental Internet solution,Conference,2020-01-04,16,5,168,13,50,7,344,52.73,11321,SMS,1.97,56.0,Success,10693.42,Online,57.34,295
EVT_001681,PGM_00380,GEO_0090,Versatile explicit installation,Outreach,2022-08-16,181,4,63,3,76,196,394,16.47,11718,Email,2.73,64.06,Success,4465.85,Phone,75.67,65
EVT_001682,PGM_00309,GEO_0066,Networked content-based orchestration,Conference,2024-08-07,367,3,35,14,29,117,318,42.97,14906,Phone,3.39,34.03,Partial,9108.76,Phone,92.04,119
EVT_001683,PGM_00299,GEO_0096,Distributed intermediate access,Outreach,2020-07-24,357,1,64,8,53,269,130,41.61,15684,Email,4.96,65.92,Failed,4944.93,SMS,28.32,110
EVT_001684,PGM_00240,GEO_0200,Focused hybrid project,Conference,2023-04-21,41,1,154,16,100,49,29,5.9,9986,Email,1.66,23.33,Failed,11934.59,Online,23.49,124
EVT_001685,PGM_00113,GEO_0153,Vision-oriented fault-tolerant productivity,Conference,2016-01-15,367,2,44,4,99,391,308,3.15,13824,Phone,2.33,87.72,Success,19577.67,Phone,53.33,37
EVT_001686,PGM_00420,GEO_0069,Phased bottom-line hub,Conference,2022-05-06,486,3,100,20,48,83,340,35.16,4565,Phone,3.91,27.56,Success,6565.72,Phone,53.7,140
EVT_001687,PGM_00396,GEO_0039,Up-sized asynchronous encryption,Conference,2016-07-22,460,1,94,12,84,157,235,103.55,769,Phone,3.4,76.17,Success,10928.24,Online,68.72,482
EVT_001688,PGM_00322,GEO_0132,Reduced high-level firmware,Outreach,2022-08-10,415,5,67,7,15,125,198,71.2,6341,Email,4.1,48.12,Success,12298.48,In-person,17.64,203
EVT_001689,PGM_00020,GEO_0106,Organic human-resource info-mediaries,Webinar,2020-06-25,479,5,165,14,27,409,295,25.0,8704,In-person,2.84,5.76,Partial,11318.21,Online,11.95,326
EVT_001690,PGM_00278,GEO_0120,Persistent global challenge,Outreach,2019-08-12,118,5,54,16,5,42,223,47.76,13101,Phone,3.55,45.16,Partial,8846.82,Phone,18.43,481
EVT_001691,PGM_00213,GEO_0098,Re-engineered systemic adapter,Training,2019-11-24,43,3,190,12,20,400,482,51.12,14894,In-person,4.26,20.44,Partial,5662.91,Online,91.19,152
EVT_001692,PGM_00062,GEO_0032,Compatible clear-thinking capacity,Training,2020-09-18,226,2,132,10,36,306,188,40.93,1199,In-person,4.64,59.01,Success,16173.25,Online,86.33,217
EVT_001693,PGM_00023,GEO_0114,User-friendly client-server toolset,Conference,2024-05-12,416,3,45,1,80,468,1,72.41,16965,Email,4.98,33.6,Partial,3101.6,Phone,69.42,22
EVT_001694,PGM_00083,GEO_0140,Distributed 24/7 secured line,Training,2018-07-31,483,1,13,16,99,340,12,46.05,9825,Email,3.94,33.77,Success,5148.85,Phone,54.92,281
EVT_001695,PGM_00290,GEO_0071,Upgradable explicit migration,Conference,2024-10-10,198,3,81,1,21,269,29,31.93,10629,In-person,1.73,56.16,Success,16463.18,In-person,68.51,367
EVT_001696,PGM_00193,GEO_0146,Decentralized value-added knowledgebase,Training,2020-10-26,107,5,139,8,54,104,332,67.65,19617,In-person,3.71,77.3,Failed,7248.2,Phone,28.78,429
EVT_001697,PGM_00394,GEO_0180,Ameliorated reciprocal installation,Training,2016-09-28,292,4,150,0,18,330,269,14.18,9841,SMS,4.42,50.68,Partial,1210.88,In-person,7.3,405
EVT_001698,PGM_00216,GEO_0022,Object-based human-resource paradigm,Outreach,2025-01-11,86,3,92,16,54,250,313,4.66,17875,In-person,4.18,12.46,Partial,1135.22,In-person,2.67,271
EVT_001699,PGM_00048,GEO_0045,User-centric stable Internet solution,Conference,2020-06-24,354,2,5,0,97,374,146,41.28,2450,In-person,3.81,58.38,Failed,2937.39,Online,78.05,278
EVT_001700,PGM_00381,GEO_0136,Enterprise-wide bandwidth-monitored customer loyalty,Outreach,2020-07-12,345,5,81,4,5,391,347,51.0,13905,Phone,1.09,46.17,Success,10930.65,Online,19.39,306
EVT_001701,PGM_00389,GEO_0121,Upgradable 5thgeneration contingency,Conference,2020-09-02,265,5,38,4,78,402,287,39.47,6296,Email,1.33,49.59,Success,19217.58,Online,45.53,496
EVT_001702,PGM_00406,GEO_0100,Expanded system-worthy Graphic Interface,Conference,2020-02-01,325,2,9,14,0,26,147,77.67,16640,SMS,3.88,74.19,Partial,11151.57,SMS,8.46,201
EVT_001703,PGM_00016,GEO_0174,Versatile mission-critical protocol,Training,2024-02-02,14,2,110,16,4,370,435,52.7,5412,Phone,2.87,75.28,Partial,14179.43,In-person,55.82,80
EVT_001704,PGM_00001,GEO_0054,Compatible reciprocal emulation,Conference,2020-07-17,357,1,46,2,71,240,223,39.75,18228,In-person,2.6,3.11,Failed,13994.53,Phone,49.92,14
EVT_001705,PGM_00327,GEO_0017,Customer-focused maximized focus group,Conference,2022-10-06,439,2,125,12,82,473,482,8.4,6909,Email,2.88,74.03,Partial,11844.38,Phone,94.08,317
EVT_001706,PGM_00358,GEO_0082,Self-enabling non-volatile open system,Conference,2022-04-23,411,3,48,4,51,223,360,23.31,16689,Email,3.77,72.03,Failed,5021.14,Phone,18.18,459
EVT_001707,PGM_00095,GEO_0158,Public-key fresh-thinking contingency,Outreach,2024-08-12,418,2,69,17,31,209,147,46.58,5684,Phone,1.05,20.38,Failed,294.52,SMS,79.73,19
EVT_001708,PGM_00303,GEO_0141,Integrated optimizing intranet,Conference,2022-02-21,339,3,178,6,9,330,172,91.97,18525,Phone,4.29,87.26,Partial,16453.42,In-person,90.87,215
EVT_001709,PGM_00369,GEO_0194,Public-key 4thgeneration parallelism,Training,2019-03-14,105,1,87,2,47,372,499,100.78,5696,In-person,4.88,98.4,Failed,5024.73,Phone,49.71,134
EVT_001710,PGM_00469,GEO_0063,Customizable 24hour projection,Conference,2025-05-18,213,1,196,11,54,209,119,44.7,15954,SMS,4.85,11.56,Failed,886.65,SMS,46.8,277
EVT_001711,PGM_00278,GEO_0175,Stand-alone foreground initiative,Conference,2022-05-06,36,3,21,3,84,346,262,40.2,16710,Phone,2.46,29.09,Failed,10135.56,SMS,94.2,140
EVT_001712,PGM_00056,GEO_0150,Pre-emptive leadingedge time-frame,Training,2023-11-03,446,3,164,15,12,58,98,77.86,12382,Phone,3.26,20.24,Failed,5220.64,Phone,49.8,205
EVT_001713,PGM_00109,GEO_0098,Cross-group 24hour hardware,Training,2021-01-04,190,5,88,16,53,228,89,23.63,606,SMS,3.22,68.56,Success,13038.76,In-person,18.02,428
EVT_001714,PGM_00364,GEO_0083,De-engineered secondary approach,Conference,2023-07-03,353,3,171,4,35,476,46,105.68,10838,In-person,1.65,19.87,Success,19799.32,In-person,5.74,191
EVT_001715,PGM_00250,GEO_0179,Public-key next generation capacity,Outreach,2018-08-16,20,5,50,16,0,346,470,2.38,13043,Phone,4.84,14.45,Success,18726.65,Phone,9.19,406
EVT_001716,PGM_00417,GEO_0181,Open-source impactful capability,Outreach,2023-09-03,408,5,148,0,8,44,26,10.86,11799,Email,1.05,62.39,Success,12492.36,Phone,87.9,182
EVT_001717,PGM_00448,GEO_0138,Fully-configurable real-time installation,Webinar,2019-01-06,457,4,64,2,35,493,79,115.86,12207,In-person,4.53,34.34,Partial,1423.39,In-person,89.83,417
EVT_001718,PGM_00479,GEO_0128,Re-engineered bandwidth-monitored capacity,Webinar,2022-09-03,284,3,117,8,6,252,497,30.78,1083,SMS,1.13,52.47,Failed,16133.32,In-person,78.56,424
EVT_001719,PGM_00413,GEO_0068,Total leadingedge artificial intelligence,Webinar,2018-05-29,121,5,30,13,76,244,345,69.06,15927,In-person,2.16,81.63,Success,18909.44,Phone,25.54,444
EVT_001720,PGM_00380,GEO_0197,Grass-roots bifurcated extranet,Conference,2024-02-20,231,2,72,0,82,445,278,48.57,13219,Phone,3.21,54.13,Partial,12013.52,SMS,21.15,354
EVT_001721,PGM_00300,GEO_0033,Organized directional throughput,Webinar,2022-05-26,108,1,174,1,37,282,432,66.62,17443,In-person,4.97,98.27,Failed,14106.31,SMS,33.42,224
EVT_001722,PGM_00399,GEO_0030,Pre-emptive asynchronous website,Conference,2017-12-08,481,4,31,13,79,478,149,63.71,5629,Email,4.69,48.77,Success,6131.94,SMS,59.56,169
EVT_001723,PGM_00413,GEO_0079,De-engineered optimal structure,Outreach,2020-10-08,444,4,5,19,23,148,106,17.21,12060,Phone,1.42,82.38,Partial,9596.01,In-person,2.99,449
EVT_001724,PGM_00319,GEO_0117,Open-source mobile leverage,Training,2017-06-29,245,1,143,0,39,330,493,118.7,18253,Phone,4.44,15.04,Partial,8635.18,In-person,96.41,50
EVT_001725,PGM_00077,GEO_0130,Seamless 6thgeneration contingency,Outreach,2023-04-25,83,3,121,14,89,226,456,86.44,501,Email,2.04,85.19,Failed,7363.11,SMS,13.92,231
EVT_001726,PGM_00278,GEO_0009,Innovative clear-thinking intranet,Training,2019-10-28,221,1,34,3,15,498,56,37.2,12787,In-person,3.23,75.09,Failed,3533.66,Phone,75.84,461
EVT_001727,PGM_00240,GEO_0071,Stand-alone optimal algorithm,Webinar,2021-11-02,134,2,160,7,52,369,0,110.64,16736,SMS,4.86,92.68,Partial,2839.62,Online,26.07,301
EVT_001728,PGM_00324,GEO_0033,Implemented directional hierarchy,Conference,2016-01-01,217,1,120,10,67,141,415,18.16,10826,In-person,4.4,40.75,Failed,11443.38,SMS,5.73,381
EVT_001729,PGM_00153,GEO_0027,Open-architected methodical neural-net,Webinar,2023-05-09,456,2,72,14,97,154,417,101.7,4569,In-person,4.49,1.6,Partial,14533.33,In-person,52.26,335
EVT_001730,PGM_00418,GEO_0115,Realigned bottom-line knowledge user,Training,2023-04-01,83,1,134,12,48,330,286,50.99,17019,In-person,1.11,66.29,Failed,19068.24,Phone,92.67,124
EVT_001731,PGM_00207,GEO_0025,Synchronized grid-enabled challenge,Conference,2018-06-14,475,5,168,20,95,107,145,18.16,5144,SMS,3.95,3.78,Success,18301.16,Phone,1.07,298
EVT_001732,PGM_00374,GEO_0172,Business-focused secondary hub,Training,2018-01-21,395,4,157,10,69,350,329,22.45,13304,SMS,4.44,17.41,Success,17063.9,Phone,34.71,386
EVT_001733,PGM_00429,GEO_0195,Multi-tiered 24/7 alliance,Training,2018-09-06,44,3,42,10,0,78,124,55.28,8643,SMS,4.81,63.95,Failed,4353.55,In-person,93.62,141
EVT_001734,PGM_00399,GEO_0194,Focused maximized toolset,Webinar,2016-05-30,431,4,72,17,86,328,108,6.08,7835,Email,2.3,8.52,Success,2981.31,Phone,72.1,12
EVT_001735,PGM_00331,GEO_0147,Reduced even-keeled Local Area Network,Outreach,2021-11-19,391,1,108,16,15,485,467,64.47,19933,Email,4.27,61.43,Failed,7220.53,SMS,42.48,172
EVT_001736,PGM_00297,GEO_0191,Reverse-engineered homogeneous methodology,Training,2023-05-01,54,3,174,20,36,477,175,49.69,16162,Email,4.26,29.16,Failed,17323.86,Phone,84.05,454
EVT_001737,PGM_00305,GEO_0078,Integrated next generation benchmark,Outreach,2024-01-08,255,5,4,15,45,214,181,52.87,19869,In-person,2.77,83.98,Failed,14252.43,In-person,12.44,33
EVT_001738,PGM_00130,GEO_0125,Pre-emptive leadingedge moderator,Conference,2021-07-15,93,5,147,1,30,321,209,70.29,19187,In-person,4.41,2.4,Success,8894.2,SMS,69.82,51
EVT_001739,PGM_00138,GEO_0077,Synergized 4thgeneration array,Webinar,2017-07-16,282,4,131,6,45,294,217,44.78,12477,Email,2.13,84.24,Partial,15808.6,In-person,61.64,381
EVT_001740,PGM_00160,GEO_0024,Optimized didactic focus group,Conference,2019-01-14,453,2,181,2,98,413,388,25.94,5290,SMS,2.76,87.9,Success,17041.24,Online,35.48,112
EVT_001741,PGM_00425,GEO_0175,Proactive coherent interface,Training,2024-10-26,298,2,143,11,87,268,256,115.07,3262,SMS,4.68,27.31,Success,9457.1,Phone,61.11,89
EVT_001742,PGM_00023,GEO_0192,Open-architected dynamic architecture,Outreach,2018-12-25,316,1,94,3,92,297,307,54.46,5039,SMS,2.67,64.91,Partial,9414.66,SMS,15.62,101
EVT_001743,PGM_00015,GEO_0183,Reactive contextually-based Graphical User Interface,Training,2017-12-23,137,5,155,8,94,447,46,62.97,10791,Phone,2.34,55.12,Failed,1477.32,In-person,28.39,376
EVT_001744,PGM_00332,GEO_0075,Pre-emptive regional Graphical User Interface,Webinar,2020-06-27,351,5,135,2,59,82,90,76.64,3166,Email,2.71,33.03,Success,14048.93,SMS,40.85,37
EVT_001745,PGM_00025,GEO_0159,Upgradable fresh-thinking contingency,Training,2021-12-15,272,4,35,11,0,210,472,103.67,12001,SMS,1.02,49.77,Failed,18338.16,In-person,0.65,177
EVT_001746,PGM_00269,GEO_0196,Centralized human-resource analyzer,Webinar,2017-12-26,376,3,43,15,39,226,256,21.35,11594,SMS,3.68,75.28,Partial,5711.93,Online,93.96,392
EVT_001747,PGM_00338,GEO_0044,Ameliorated homogeneous process improvement,Outreach,2023-10-20,378,5,145,11,16,236,466,24.9,1617,SMS,3.4,55.1,Success,19803.85,Online,33.62,473
EVT_001748,PGM_00174,GEO_0020,Robust solution-oriented algorithm,Webinar,2019-08-09,426,2,184,1,26,358,76,98.69,8383,SMS,2.14,85.81,Success,15529.55,Online,32.68,73
EVT_001749,PGM_00147,GEO_0075,Re-contextualized bottom-line emulation,Conference,2021-08-23,339,5,185,1,89,69,452,20.89,18835,In-person,2.17,79.27,Failed,14087.56,In-person,57.87,388
EVT_001750,PGM_00146,GEO_0036,Self-enabling user-facing algorithm,Outreach,2018-06-13,460,4,67,20,51,224,364,16.06,10607,SMS,4.78,83.25,Failed,11129.41,Phone,20.36,45
EVT_001751,PGM_00079,GEO_0125,Grass-roots content-based data-warehouse,Webinar,2021-02-23,474,5,1,9,95,66,214,19.05,12993,SMS,3.1,83.48,Success,8790.44,In-person,30.2,108
EVT_001752,PGM_00325,GEO_0107,Pre-emptive logistical definition,Conference,2020-12-19,454,2,49,10,23,373,19,90.16,17020,Email,4.36,15.04,Success,13394.33,In-person,27.95,475
